Generation	Smiles
3	C(CC(C(C(C)=O)O)(CC=O)O)=O
3	C(CC(C)(C(C(CC=O)=O)O)O)=O
3	C(C(C(C(C(C)=O)O)=O)C(C)O)=O
3	C(CC(C(C(CC(C)O)=O)O)=O)=O
3	C(CC(C(CC=O)O)(CC=O)O)=O
3	C(CC(CC(C(CC=O)=O)O)O)=O
3	C(CC(C(C(C=O)C(C)O)=O)O)=O
3	C(C(C(C)O)C(C(CC=O)=O)O)=O
3	C(CC(C(C(CC(C)=O)=O)O)O)=O
3	C(CC(C(C=O)O)(CC(C)=O)O)=O
3	C(C(C(CC(C)(CC=O)O)=O)O)=O
3	C(C(C=O)O)(C(C(C)=O)C(C)O)=O
3	C(C(C=O)O)(CC(CC(C)O)=O)=O
3	C(CC(C(C(CCC=O)=O)O)O)=O
3	C(CCC(C(C=O)O)(CC=O)O)=O
3	C(C(C(CCC(CC=O)O)=O)O)=O
3	C(C(C(C)O)CC=O)(C(C=O)O)=O
3	C(C(C(C)O)CC(C(C=O)O)=O)=O
3	C(CC(C(CC(C(C)=O)=O)O)O)=O
3	C(C)(C(CC(C=O)O)(CC=O)O)=O
3	C(CC(C=O)O)(C(C)(CC=O)O)=O
3	C(C(C(C(C(C)=O)=O)C(C)O)O)=O
3	C(C(CC(C(CC(C)O)=O)=O)O)=O
3	C(CC(CC(C(CC=O)O)O)=O)=O
3	C(CC(CC(C=O)O)(CC=O)O)=O
3	C(CC(C=O)O)(CC(CC=O)O)=O
3	C(C(C(C)O)C(C=O)O)(CC=O)=O
3	C(CC(C=O)O)(C(C=O)C(C)O)=O
3	C(CC(C(C=CC(CO)O)=O)O)=O
3	C(C(C=CC(CO)O)(CC=O)O)=O
3	C(CC(C(C(C=CCO)=O)O)O)=O
3	C(CC(C=CCO)(C(C=O)O)O)=O
3	C(CC(C=CC(C(CO)O)=O)O)=O
3	C(CC(C=CC=O)(C(CO)O)O)=O
3	C(CC(C(C(C(C=C)=O)O)O)O)=O
3	C(C(C(C(C=C)(CC=O)O)O)O)=O
3	C(CC(C(C=CC(CO)=O)O)O)=O
3	C(C(C=CC(CO)(CC=O)O)O)=O
3	C(C(C=CC(C(C(C)O)O)=O)O)=O
3	C(CC(C(C(C=CC=O)O)O)O)=O
3	C(C(C(C=CC(CC=O)O)O)O)=O
3	C(CC(C(C(CO)NC)O)O)=O
3	C(C(CO)O)(C(C(CNC)O)O)=O
3	C(C(C(CO)(C(CO)O)O)NC)=O
3	C(C(C(CNC)O)NC)=O
3	C(C(C(CNCC(O)=O)O)NC)=O
3	C(C(C(CNC)O)NCC(O)=O)=O
3	C(C(C(C(C=O)O)O)O)(O)=O
3	C(C(C(C(C(C=O)O)O)O)O)(O)=O
3	C(C(C(C(CO)O)O)O)=O
3	C(C(C(CO)(CO)O)O)=O
3	C(CO)(C(C(CO)O)O)=O
3	C(C(C)(C(C=O)O)O)=O
3	C(C(CC(CO)O)=O)=O
3	C(CC(CO)(C(C=O)O)O)=O
3	C(C(C(CO)=O)C(CO)O)=O
3	C(C(C(C)(C(C=O)O)O)O)=O
3	C(C(C(C)(C(CO)O)O)O)=O
3	C(C(CC(CO)(C(C=O)O)O)O)=O
