Generation	Smiles
3	C(C(CO)NC(C(NC=N)=O)=C)#N
3	C(C(CO)NC=CC(NC=N)=O)#N
3	C(C(CO)NC(C(O)=O)=C)#N
3	C(C(CO)NC=CC(O)=O)#N
3	C(NC(N)=C)#C
3	C(NC=CN)#C
3	C(C(NC(C(NC(N)=C)=C)=N)=C)#N
3	C(C(NC(C(NC=CN)=C)=N)=C)#N
3	C(C=CNC(C(NC(N)=C)=C)=N)#N
3	C(C=CNC(C(NC=CN)=C)=N)#N
3	C(C(NC(C=CNC(N)=C)=N)=C)#N
3	C(C(NC(C=CNC=CN)=N)=C)#N
3	C(NC(C(NC(N)=C)=C)=N)=N
3	C(NC(C(NC=CN)=C)=N)=N
3	C#CC(NC(C(NC(N)=C)=C)=N)=N
3	C#CC(NC(C(NC=CN)=C)=N)=N
3	C(NC(C(NC(C(N)=C)=N)=N)=C)#C
3	C(NC=CC(NC(C(N)=C)=N)=N)#C
3	C(CNC(C(NC(N)=C)=C)=N)#N
3	C(CNC(C(NC=CN)=C)=N)#N
3	C(C(NC(CNC(N)=C)=N)=C)#N
3	C(C(NC(CNC=CN)=N)=C)#N
3	C(NC(C(NC(N)=C)=C)=N)=O
3	C(NC(C(NC=CN)=C)=N)=O
3	C#CC(NC(C(NC(N)=C)=C)=N)=O
3	C#CC(NC(C(NC=CN)=C)=N)=O
3	C(NC(C(NC(C(N)=C)=N)=O)=C)#C
3	C(NC=CC(NC(C(N)=C)=N)=O)#C
3	C(C=CNC(C=CNC(N)=C)=N)#N
3	C(C=CNC(C=CNC=CN)=N)#N
3	C(NC(C=CNC(N)=C)=N)=N
3	C(NC(C=CNC=CN)=N)=N
3	C#CC(NC(C=CNC(N)=C)=N)=N
3	C#CC(NC(C=CNC=CN)=N)=N
3	C(NC(C(NC(C=CN)=N)=N)=C)#C
3	C(NC=CC(NC(C=CN)=N)=N)#C
3	C(CNC(C=CNC(N)=C)=N)#N
3	C(CNC(C=CNC=CN)=N)#N
3	C(C=CNC(CNC(N)=C)=N)#N
3	C(C=CNC(CNC=CN)=N)#N
3	C(NC(C=CNC(N)=C)=N)=O
3	C(NC(C=CNC=CN)=N)=O
3	C#CC(NC(C=CNC(N)=C)=N)=O
3	C#CC(NC(C=CNC=CN)=N)=O
3	C(NC(C(NC(C=CN)=N)=O)=C)#C
3	C(NC=CC(NC(C=CN)=N)=O)#C
3	C(C(C(NC(C(NC#C)=C)=N)=N)=C)#N
3	C(C(C(NC(C=CNC#C)=N)=N)=C)#N
3	C(C(C(NC(C(NC#C)=C)=O)=N)=C)#N
3	C(C(C(NC(C=CNC#C)=O)=N)=C)#N
3	C(C=CC(NC(C(NC#C)=C)=N)=N)#N
3	C(C=CC(NC(C=CNC#C)=N)=N)#N
3	C(C=CC(NC(C(NC#C)=C)=O)=N)#N
3	C(C=CC(NC(C=CNC#C)=O)=N)#N
3	C(NC(CNC(N)=C)=N)=N
3	C(NC(CNC=CN)=N)=N
3	C(NC(C(NC(C=N)=N)=N)=C)#C
3	C(NC=CC(NC(C=N)=N)=N)#C
3	C(NC(C(NC(CO)=N)=N)=C)#C
3	C(NC=CC(NC(CO)=N)=N)#C
3	C#CC(NC(CNC(N)=C)=N)=N
3	C#CC(NC(CNC=CN)=N)=N
3	C(NC(C(NC(CN)=N)=N)=C)#C
3	C(NC=CC(NC(CN)=N)=N)#C
3	C(NC(C(NC(C=N)=N)=O)=C)#C
3	C(NC=CC(NC(C=N)=N)=O)#C
3	C(NC(C(NC(CO)=N)=O)=C)#C
3	C(NC=CC(NC(CO)=N)=O)#C
3	C(CNC(CNC(N)=C)=N)#N
3	C(CNC(CNC=CN)=N)#N
3	C(NC(CNC(N)=C)=N)=O
3	C(NC(CNC=CN)=N)=O
3	C#CC(NC(CNC(N)=C)=N)=O
3	C#CC(NC(CNC=CN)=N)=O
