	Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles	Complexity
2755	G5	UXWPFGZGUJXILK	C(C1(C(CO)=CC(CO1)O)O)=O	{'C1=C([C@@](C=O)(OC[C@H]1O)O[H])CO', 'C1=C([C@@](C=O)(OC[C@@H]1O)O[H])CO', 'C1=C([C@](C=O)(OC[C@H]1O)O[H])CO', 'C1=C([C@](C=O)(OC[C@@H]1O)O[H])CO'}	148.03910001730776
2756	G5	FOFWXDHCVGMBDH	C(C1(C(C(C(CO1)O)O)=C)O)=O	{'C1(=C)[C@H]([C@@H](CO[C@@]1(C=O)O[H])O)O', 'C1(=C)[C@@H]([C@@H](CO[C@]1(C=O)O[H])O)O', 'C1(=C)[C@@H]([C@H](CO[C@@]1(C=O)O[H])O)O', 'C1(=C)[C@H]([C@H](CO[C@]1(C=O)O[H])O)O', 'C1(=C)[C@H]([C@H](CO[C@@]1(C=O)O[H])O)O', 'C1(=C)[C@H]([C@@H](CO[C@]1(C=O)O[H])O)O', 'C1(=C)[C@@H]([C@@H](CO[C@@]1(C=O)O[H])O)O', 'C1(=C)[C@@H]([C@H](CO[C@]1(C=O)O[H])O)O'}	153.3789500201924
2757	G5	FRDOBDCAAWZSQE	C1C(CO)OC(C(C=1C=O)O)O	{'C1=C(C=O)[C@@H]([C@H](O[C@@H]1CO[H])O)O', 'C1=C(C=O)[C@H]([C@@H](O[C@@H]1CO[H])O)O', 'C1=C(C=O)[C@@H]([C@H](O[C@H]1CO[H])O)O', 'C1=C(C=O)[C@H]([C@@H](O[C@H]1CO[H])O)O', 'C1=C(C=O)[C@H]([C@H](O[C@@H]1CO)O[H])O', 'C1=C(C=O)[C@@H]([C@H](O[C@H]1CO)O)O[H]', 'C1=C(C=O)[C@@H]([C@@H](O[C@@H]1CO[H])O)O', 'C1=C(C=O)[C@H]([C@H](O[C@H]1CO)O)O[H]', 'C1=C(C=O)[C@@H]([C@@H](O[C@@H]1CO)O[H])O', 'C1=C(C=O)[C@H]([C@H](O[C@H]1CO)O[H])O', 'C1=C(C=O)[C@H]([C@H](O[C@@H]1CO[H])O)O', 'C1=C(C=O)[C@H]([C@@H](O[C@H]1CO)O)O[H]', 'C1=C(C=O)[C@@H]([C@@H](O[C@H]1CO)O)O[H]', 'C1=C(C=O)[C@H]([C@H](O[C@@H]1CO)O)O[H]', 'C1=C(C=O)[C@H]([C@@H](O[C@@H]1CO)O[H])O', 'C1=C(C=O)[C@@H]([C@@H](O[C@H]1CO)O[H])O', 'C1=C(C=O)[C@@H]([C@@H](O[C@@H]1CO)O)O[H]', 'C1=C(C=O)[C@H]([C@@H](O[C@@H]1CO)O)O[H]', 'C1=C(C=O)[C@@H]([C@H](O[C@H]1CO)O[H])O', 'C1=C(C=O)[C@@H]([C@H](O[C@@H]1CO)O)O[H]', 'C1=C(C=O)[C@H]([C@@H](O[C@H]1CO)O[H])O', 'C1=C(C=O)[C@@H]([C@H](O[C@@H]1CO)O[H])O', 'C1=C(C=O)[C@H]([C@H](O[C@H]1CO[H])O)O', 'C1=C(C=O)[C@@H]([C@@H](O[C@H]1CO[H])O)O'}	147.05865002596164
2758	G5	YOZJWBBOGOOHJA	C1C(O)OC(CO)C(C=1C=O)O	{'C1=C(C=O)[C@H]([C@H](CO)O[C@H]1O[H])O', 'C1=C(C=O)[C@@H]([C@H](CO)O[C@@H]1O[H])O', 'C1=C(C=O)[C@H]([C@H](CO[H])O[C@@H]1O)O', 'C1=C(C=O)[C@@H]([C@H](CO)O[C@H]1O[H])O', 'C1=C(C=O)[C@H]([C@H](CO)O[C@@H]1O)O[H]', 'C1=C(C=O)[C@H]([C@@H](CO)O[C@H]1O)O[H]', 'C1=C(C=O)[C@H]([C@H](CO)O[C@@H]1O[H])O', 'C1=C(C=O)[C@@H]([C@@H](CO[H])O[C@@H]1O)O', 'C1=C(C=O)[C@H]([C@@H](CO)O[C@@H]1O[H])O', 'C1=C(C=O)[C@@H]([C@@H](CO)O[C@@H]1O[H])O', 'C1=C(C=O)[C@@H]([C@@H](CO)O[C@@H]1O)O[H]', 'C1=C(C=O)[C@H]([C@@H](CO)O[C@H]1O[H])O', 'C1=C(C=O)[C@H]([C@H](CO[H])O[C@H]1O)O', 'C1=C(C=O)[C@@H]([C@@H](CO[H])O[C@H]1O)O', 'C1=C(C=O)[C@@H]([C@@H](CO)O[C@H]1O)O[H]', 'C1=C(C=O)[C@@H]([C@H](CO)O[C@@H]1O)O[H]', 'C1=C(C=O)[C@@H]([C@H](CO[H])O[C@@H]1O)O', 'C1=C(C=O)[C@H]([C@H](CO)O[C@H]1O)O[H]', 'C1=C(C=O)[C@H]([C@@H](CO[H])O[C@H]1O)O', 'C1=C(C=O)[C@@H]([C@@H](CO)O[C@H]1O[H])O', 'C1=C(C=O)[C@@H]([C@H](CO[H])O[C@H]1O)O', 'C1=C(C=O)[C@H]([C@@H](CO)O[C@@H]1O)O[H]', 'C1=C(C=O)[C@H]([C@@H](CO[H])O[C@@H]1O)O', 'C1=C(C=O)[C@@H]([C@H](CO)O[C@H]1O)O[H]'}	147.05865002596164
2759	G5	BTCFVZZSWZSQJD	C(C(C1C(O)OCC(C=1)O)O)=O	{'C1=C([C@@H](OC[C@H]1O[H])O)[C@@H](C=O)O', 'C1=C([C@H](OC[C@H]1O[H])O)[C@H](C=O)O', 'C1=C([C@H](OC[C@H]1O)O)[C@@H](C=O)O[H]', 'C1=C([C@@H](OC[C@@H]1O[H])O)[C@@H](C=O)O', 'C1=C([C@@H](OC[C@H]1O)O[H])[C@@H](C=O)O', 'C1=C([C@@H](OC[C@@H]1O)O)[C@@H](C=O)O[H]', 'C1=C([C@@H](OC[C@H]1O)O[H])[C@H](C=O)O', 'C1=C([C@@H](OC[C@@H]1O)O)[C@H](C=O)O[H]', 'C1=C([C@H](OC[C@H]1O)O[H])[C@H](C=O)O', 'C1=C([C@H](OC[C@@H]1O[H])O)[C@@H](C=O)O', 'C1=C([C@H](OC[C@@H]1O)O[H])[C@H](C=O)O', 'C1=C([C@H](OC[C@@H]1O)O[H])[C@@H](C=O)O', 'C1=C([C@@H](OC[C@@H]1O)O[H])[C@H](C=O)O', 'C1=C([C@@H](OC[C@H]1O[H])O)[C@H](C=O)O', 'C1=C([C@@H](OC[C@@H]1O[H])O)[C@H](C=O)O', 'C1=C([C@H](OC[C@@H]1O)O)[C@H](C=O)O[H]', 'C1=C([C@H](OC[C@H]1O)O[H])[C@@H](C=O)O', 'C1=C([C@@H](OC[C@H]1O)O)[C@@H](C=O)O[H]', 'C1=C([C@H](OC[C@@H]1O[H])O)[C@H](C=O)O', 'C1=C([C@H](OC[C@H]1O)O)[C@H](C=O)O[H]', 'C1=C([C@@H](OC[C@@H]1O)O[H])[C@@H](C=O)O', 'C1=C([C@@H](OC[C@H]1O)O)[C@H](C=O)O[H]', 'C1=C([C@H](OC[C@H]1O[H])O)[C@@H](C=O)O', 'C1=C([C@H](OC[C@@H]1O)O)[C@@H](C=O)O[H]'}	147.05865002596167
2760	G5	WLJQFNGANIHPIR	C1(C(O)OCC(C1O)O)=CC=O	{'C\\1(=C\\C=O)/[C@H]([C@H](CO[C@H]1O[H])O)O', 'C\\1(=C\\C=O)/[C@H]([C@H](CO[C@@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@@H]([C@@H](CO[C@@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@H]([C@@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@@H]([C@H](CO[C@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@H]([C@@H](CO[C@@H]1O)O[H])O', 'C\\1(=C/C=O)/[C@H]([C@H](CO[C@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@@H]([C@@H](CO[C@H]1O[H])O)O', 'C\\1(=C\\C=O)/[C@@H]([C@@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@@H]([C@H](CO[C@H]1O)O[H])O', 'C\\1(=C/C=O)/[C@@H]([C@@H](CO[C@@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@H]([C@H](CO[C@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@@H]([C@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@@H]([C@H](CO[C@@H]1O[H])O)O', 'C\\1(=C\\C=O)/[C@H]([C@@H](CO[C@H]1O[H])O)O', 'C\\1(=C\\C=O)/[C@@H]([C@@H](CO[C@H]1O)O[H])O', 'C\\1(=C/C=O)/[C@H]([C@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@H]([C@@H](CO[C@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@@H]([C@@H](CO[C@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@@H]([C@H](CO[C@@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@H]([C@@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@@H]([C@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@@H]([C@H](CO[C@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@H]([C@@H](CO[C@@H]1O[H])O)O', 'C\\1(=C\\C=O)/[C@@H]([C@H](CO[C@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@@H]([C@H](CO[C@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@H]([C@@H](CO[C@@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@@H]([C@H](CO[C@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@H]([C@H](CO[C@@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@H]([C@H](CO[C@@H]1O)O[H])O', 'C\\1(=C/C=O)/[C@H]([C@H](CO[C@@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@H]([C@@H](CO[C@@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@H]([C@@H](CO[C@H]1O)O[H])O', 'C\\1(=C/C=O)/[C@@H]([C@@H](CO[C@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@H]([C@@H](CO[C@H]1O[H])O)O', 'C\\1(=C\\C=O)/[C@@H]([C@@H](CO[C@@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@H]([C@H](CO[C@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@@H]([C@@H](CO[C@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@@H]([C@H](CO[C@@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@@H]([C@@H](CO[C@H]1O[H])O)O', 'C\\1(=C/C=O)/[C@H]([C@@H](CO[C@H]1O)O[H])O', 'C\\1(=C/C=O)/[C@@H]([C@H](CO[C@@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@@H]([C@@H](CO[C@@H]1O)O[H])O', 'C\\1(=C\\C=O)/[C@H]([C@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C/C=O)/[C@@H]([C@@H](CO[C@@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@H]([C@H](CO[C@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@H]([C@@H](CO[C@H]1O)O)O[H]', 'C\\1(=C\\C=O)/[C@H]([C@H](CO[C@H]1O)O[H])O'}	147.05865002596164
2761	G5	GUYLUTMHKKAROW	C1C(COC(C=1C(CO)=O)O)O	{'C1=C(C(=O)CO)[C@@H](OC[C@H]1O[H])O', 'C1=C(C(=O)CO)[C@H](OC[C@@H]1O)O[H]', 'C1=C(C(=O)CO[H])[C@H](OC[C@H]1O)O', 'C1=C(C(=O)CO[H])[C@H](OC[C@@H]1O)O', 'C1=C(C(=O)CO[H])[C@@H](OC[C@H]1O)O', 'C1=C(C(=O)CO)[C@@H](OC[C@H]1O)O[H]', 'C1=C(C(=O)CO)[C@H](OC[C@@H]1O[H])O', 'C1=C(C(=O)CO)[C@@H](OC[C@@H]1O)O[H]', 'C1=C(C(=O)CO)[C@@H](OC[C@@H]1O[H])O', 'C1=C(C(=O)CO)[C@H](OC[C@H]1O)O[H]', 'C1=C(C(=O)CO)[C@H](OC[C@H]1O[H])O', 'C1=C(C(=O)CO[H])[C@@H](OC[C@@H]1O)O'}	147.2090250187501
2762	G5	QIFWXPVFXHEQSD	C1C(COC(C=1C=O)(CO)O)O	{'C1=C(C=O)[C@@](CO)(OC[C@H]1O)O[H]', 'C1=C(C=O)[C@](CO)(OC[C@H]1O)O[H]', 'C1=C(C=O)[C@](CO)(OC[C@@H]1O)O[H]', 'C1=C(C=O)[C@@](CO)(OC[C@@H]1O)O[H]'}	148.0391000173078
2763	G5	CZPDVPNXCSFXNM	C(C(C1(C=CC(CO1)O)O)O)=O	{'C1=C[C@]([C@H](C=O)O)(OC[C@H]1O)O[H]', 'C1=C[C@@]([C@H](C=O)O)(OC[C@@H]1O)O[H]', 'C1=C[C@@]([C@@H](C=O)O)(OC[C@H]1O)O[H]', 'C1=C[C@]([C@@H](C=O)O)(OC[C@H]1O)O[H]', 'C1=C[C@@]([C@H](C=O)O)(OC[C@H]1O)O[H]', 'C1=C[C@]([C@H](C=O)O)(OC[C@@H]1O)O[H]', 'C1=C[C@@]([C@@H](C=O)O)(OC[C@@H]1O)O[H]', 'C1=C[C@]([C@@H](C=O)O)(OC[C@@H]1O)O[H]'}	152.71880002307702
2764	G5	DPBPSJXVFRTPAC	C1C(C(CO)OC(C=1C=O)O)O	{'C1=C(C=O)[C@H](O[C@@H]([C@@H]1O)CO[H])O', 'C1=C(C=O)[C@H](O[C@@H]([C@@H]1O[H])CO)O', 'C1=C(C=O)[C@@H](O[C@@H]([C@H]1O)CO[H])O', 'C1=C(C=O)[C@@H](O[C@@H]([C@@H]1O)CO[H])O', 'C1=C(C=O)[C@H](O[C@@H]([C@@H]1O)CO)O[H]', 'C1=C(C=O)[C@@H](O[C@@H]([C@H]1O[H])CO)O', 'C1=C(C=O)[C@@H](O[C@H]([C@@H]1O[H])CO)O', 'C1=C(C=O)[C@H](O[C@H]([C@H]1O)CO[H])O', 'C1=C(C=O)[C@H](O[C@@H]([C@H]1O[H])CO)O', 'C1=C(C=O)[C@@H](O[C@H]([C@H]1O)CO[H])O', 'C1=C(C=O)[C@H](O[C@H]([C@@H]1O[H])CO)O', 'C1=C(C=O)[C@@H](O[C@H]([C@H]1O)CO)O[H]', 'C1=C(C=O)[C@@H](O[C@H]([C@@H]1O)CO)O[H]', 'C1=C(C=O)[C@@H](O[C@@H]([C@@H]1O[H])CO)O', 'C1=C(C=O)[C@H](O[C@@H]([C@H]1O)CO[H])O', 'C1=C(C=O)[C@H](O[C@H]([C@H]1O[H])CO)O', 'C1=C(C=O)[C@@H](O[C@@H]([C@@H]1O)CO)O[H]', 'C1=C(C=O)[C@H](O[C@@H]([C@H]1O)CO)O[H]', 'C1=C(C=O)[C@H](O[C@H]([C@@H]1O)CO[H])O', 'C1=C(C=O)[C@@H](O[C@@H]([C@H]1O)CO)O[H]', 'C1=C(C=O)[C@H](O[C@H]([C@H]1O)CO)O[H]', 'C1=C(C=O)[C@H](O[C@H]([C@@H]1O)CO)O[H]', 'C1=C(C=O)[C@@H](O[C@H]([C@H]1O[H])CO)O', 'C1=C(C=O)[C@@H](O[C@H]([C@@H]1O)CO[H])O'}	147.05865002596167
2765	G5	CZIYCIYDPSVOQB	C1C(C(CO)O)OC(C(C=1)=O)O	{'C1=C[C@H]([C@H](CO[H])O)O[C@@H](C1=O)O', 'C1=C[C@H]([C@@H](CO)O)O[C@@H](C1=O)O[H]', 'C1=C[C@H]([C@H](CO)O)O[C@@H](C1=O)O[H]', 'C1=C[C@H]([C@@H](CO[H])O)O[C@@H](C1=O)O', 'C1=C[C@H]([C@H](CO)O[H])O[C@H](C1=O)O', 'C1=C[C@@H]([C@@H](CO[H])O)O[C@@H](C1=O)O', 'C1=C[C@@H]([C@@H](CO)O[H])O[C@H](C1=O)O', 'C1=C[C@H]([C@@H](CO)O)O[C@H](C1=O)O[H]', 'C1=C[C@H]([C@@H](CO[H])O)O[C@H](C1=O)O', 'C1=C[C@@H]([C@@H](CO)O)O[C@H](C1=O)O[H]', 'C1=C[C@@H]([C@H](CO)O[H])O[C@H](C1=O)O', 'C1=C[C@H]([C@@H](CO)O[H])O[C@@H](C1=O)O', 'C1=C[C@H]([C@H](CO[H])O)O[C@H](C1=O)O', 'C1=C[C@@H]([C@H](CO)O[H])O[C@@H](C1=O)O', 'C1=C[C@@H]([C@H](CO)O)O[C@@H](C1=O)O[H]', 'C1=C[C@@H]([C@@H](CO)O[H])O[C@@H](C1=O)O', 'C1=C[C@@H]([C@H](CO[H])O)O[C@@H](C1=O)O', 'C1=C[C@@H]([C@H](CO)O)O[C@H](C1=O)O[H]', 'C1=C[C@H]([C@H](CO)O)O[C@H](C1=O)O[H]', 'C1=C[C@@H]([C@@H](CO)O)O[C@@H](C1=O)O[H]', 'C1=C[C@@H]([C@@H](CO[H])O)O[C@H](C1=O)O', 'C1=C[C@H]([C@@H](CO)O[H])O[C@H](C1=O)O', 'C1=C[C@@H]([C@H](CO[H])O)O[C@H](C1=O)O', 'C1=C[C@H]([C@H](CO)O[H])O[C@@H](C1=O)O'}	151.88872502451935
2766	G5	YXTQGUQDPXKGQR	C(C1(C=CC(C(CO)O1)O)O)=O	{'C1=C[C@](C=O)(O[C@@H]([C@H]1O)CO)O[H]', 'C1=C[C@@](C=O)(O[C@@H]([C@@H]1O)CO)O[H]', 'C1=C[C@](C=O)(O[C@H]([C@@H]1O)CO)O[H]', 'C1=C[C@](C=O)(O[C@H]([C@H]1O)CO)O[H]', 'C1=C[C@@](C=O)(O[C@H]([C@@H]1O)CO)O[H]', 'C1=C[C@@](C=O)(O[C@H]([C@H]1O)CO)O[H]', 'C1=C[C@](C=O)(O[C@@H]([C@@H]1O)CO)O[H]', 'C1=C[C@@](C=O)(O[C@@H]([C@H]1O)CO)O[H]'}	152.71880002307705
2767	G5	BSEFWMASLWWMHJ	C1C(C(CO)OC(C=1)O)O	{'C1=C[C@H](O[C@@H]([C@@H]1O[H])CO)O', 'C1=C[C@@H](O[C@@H]([C@H]1O)CO[H])O', 'C1=C[C@H](O[C@H]([C@H]1O[H])CO)O', 'C1=C[C@@H](O[C@H]([C@@H]1O)CO[H])O', 'C1=C[C@H](O[C@@H]([C@@H]1O)CO)O[H]', 'C1=C[C@@H](O[C@H]([C@H]1O[H])CO)O', 'C1=C[C@@H](O[C@@H]([C@@H]1O[H])CO)O', 'C1=C[C@H](O[C@@H]([C@H]1O)CO)O[H]', 'C1=C[C@H](O[C@@H]([C@H]1O)CO[H])O', 'C1=C[C@@H](O[C@H]([C@@H]1O)CO)O[H]', 'C1=C[C@H](O[C@@H]([C@H]1O[H])CO)O', 'C1=C[C@@H](O[C@H]([C@H]1O)CO)O[H]', 'C1=C[C@@H](O[C@@H]([C@H]1O[H])CO)O', 'C1=C[C@@H](O[C@H]([C@@H]1O[H])CO)O', 'C1=C[C@H](O[C@@H]([C@@H]1O)CO[H])O', 'C1=C[C@H](O[C@H]([C@@H]1O[H])CO)O', 'C1=C[C@@H](O[C@@H]([C@@H]1O)CO[H])O', 'C1=C[C@H](O[C@H]([C@H]1O)CO[H])O', 'C1=C[C@@H](O[C@@H]([C@@H]1O)CO)O[H]', 'C1=C[C@H](O[C@H]([C@H]1O)CO)O[H]', 'C1=C[C@H](O[C@H]([C@@H]1O)CO)O[H]', 'C1=C[C@@H](O[C@H]([C@H]1O)CO[H])O', 'C1=C[C@@H](O[C@@H]([C@H]1O)CO)O[H]', 'C1=C[C@H](O[C@H]([C@@H]1O)CO[H])O'}	120.718800023077
2768	G5	MPUGJMDAIASMBE	C=CC1(C(O)OCC(C1O)O)O	{'C=C[C@]1([C@@H]([C@@H](CO[C@H]1O)O)O[H])O', 'C=C[C@@]1([C@@H]([C@@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@]1([C@H]([C@@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@]1([C@H]([C@@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@]1([C@@H]([C@H](CO[C@H]1O)O)O[H])O', 'C=C[C@@]1([C@H]([C@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@]1([C@@H]([C@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@]1([C@H]([C@@H](CO[C@H]1O[H])O)O)O', 'C=C[C@]1([C@@H]([C@@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@]1([C@H]([C@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@@]1([C@@H]([C@@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@@]1([C@@H]([C@H](CO[C@H]1O)O)O[H])O', 'C=C[C@@]1([C@H]([C@@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@]1([C@@H]([C@@H](CO[C@H]1O[H])O)O)O', 'C=C[C@@]1([C@H]([C@@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@@]1([C@@H]([C@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@]1([C@H]([C@@H](CO[C@H]1O)O[H])O)O', 'C=C[C@@]1([C@@H]([C@@H](CO[C@H]1O)O)O[H])O', 'C=C[C@]1([C@H]([C@H](CO[C@H]1O[H])O)O)O', 'C=C[C@@]1([C@H]([C@H](CO[C@H]1O[H])O)O)O', 'C=C[C@@]1([C@@H]([C@H](CO[C@H]1O[H])O)O)O', 'C=C[C@@]1([C@H]([C@H](CO[C@H]1O)O[H])O)O', 'C=C[C@]1([C@@H]([C@@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@@]1([C@@H]([C@@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@]1([C@@H]([C@@H](CO[C@H]1O)O[H])O)O', 'C=C[C@@]1([C@H]([C@@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@]1([C@H]([C@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@@]1([C@@H]([C@H](CO[C@H]1O)O[H])O)O', 'C=C[C@@]1([C@@H]([C@@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@@]1([C@@H]([C@@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@@]1([C@@H]([C@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@]1([C@H]([C@@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@]1([C@@H]([C@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@@]1([C@@H]([C@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@]1([C@H]([C@@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@]1([C@H]([C@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@]1([C@H]([C@@H](CO[C@H]1O)O)O[H])O', 'C=C[C@]1([C@@H]([C@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@@]1([C@H]([C@@H](CO[C@H]1O)O[H])O)O', 'C=C[C@@]1([C@H]([C@H](CO[C@H]1O)O)O[H])O', 'C=C[C@]1([C@@H]([C@@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@@]1([C@H]([C@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@@]1([C@H]([C@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@@]1([C@H]([C@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@]1([C@H]([C@H](CO[C@H]1O)O)O)O[H]', 'C=C[C@@]1([C@@H]([C@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@]1([C@@H]([C@@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@]1([C@@H]([C@H](CO[C@H]1O[H])O)O)O', 'C=C[C@@]1([C@@H]([C@@H](CO[C@H]1O)O[H])O)O', 'C=C[C@]1([C@@H]([C@@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@]1([C@H]([C@@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@@]1([C@H]([C@@H](CO[C@@H]1O)O[H])O)O', 'C=C[C@@]1([C@H]([C@@H](CO[C@H]1O[H])O)O)O', 'C=C[C@@]1([C@H]([C@@H](CO[C@H]1O)O)O[H])O', 'C=C[C@@]1([C@@H]([C@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@]1([C@@H]([C@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@@]1([C@H]([C@H](CO[C@@H]1O)O)O[H])O', 'C=C[C@@]1([C@H]([C@@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@@]1([C@@H]([C@@H](CO[C@H]1O[H])O)O)O', 'C=C[C@]1([C@@H]([C@H](CO[C@H]1O)O[H])O)O', 'C=C[C@]1([C@@H]([C@H](CO[C@@H]1O[H])O)O)O', 'C=C[C@]1([C@H]([C@H](CO[C@H]1O)O[H])O)O', 'C=C[C@]1([C@H]([C@H](CO[C@@H]1O)O)O)O[H]', 'C=C[C@]1([C@H]([C@H](CO[C@H]1O)O)O[H])O'}	153.71880002307705
2769	G5	LKKATNLZTXJWAO	C(CO)(C1(C=CC(O)OC1)O)=O	{'C1=C[C@](C(=O)CO)(CO[C@H]1O)O[H]', 'C1=C[C@](C(=O)CO[H])(CO[C@H]1O)O', 'C1=C[C@@](C(=O)CO)(CO[C@@H]1O[H])O', 'C1=C[C@](C(=O)CO)(CO[C@@H]1O)O[H]', 'C1=C[C@@](C(=O)CO[H])(CO[C@H]1O)O', 'C1=C[C@@](C(=O)CO)(CO[C@H]1O)O[H]', 'C1=C[C@](C(=O)CO[H])(CO[C@@H]1O)O', 'C1=C[C@@](C(=O)CO)(CO[C@@H]1O)O[H]', 'C1=C[C@](C(=O)CO)(CO[C@H]1O[H])O', 'C1=C[C@](C(=O)CO)(CO[C@@H]1O[H])O', 'C1=C[C@@](C(=O)CO[H])(CO[C@@H]1O)O', 'C1=C[C@@](C(=O)CO)(CO[C@H]1O[H])O'}	152.86917501586544
2770	G5	VWOZTUHOEDVYBK	C1(COC(C(C1(CO)O)=C)O)=O	{'C1(=C)[C@@H](OCC(=O)[C@@]1(CO)O)O[H]', 'C1(=C)[C@H](OCC(=O)[C@]1(CO[H])O)O', 'C1(=C)[C@H](OCC(=O)[C@@]1(CO[H])O)O', 'C1(=C)[C@H](OCC(=O)[C@]1(CO)O[H])O', 'C1(=C)[C@@H](OCC(=O)[C@]1(CO[H])O)O', 'C1(=C)[C@@H](OCC(=O)[C@@]1(CO[H])O)O', 'C1(=C)[C@@H](OCC(=O)[C@@]1(CO)O[H])O', 'C1(=C)[C@@H](OCC(=O)[C@]1(CO)O[H])O', 'C1(=C)[C@H](OCC(=O)[C@@]1(CO)O)O[H]', 'C1(=C)[C@@H](OCC(=O)[C@]1(CO)O)O[H]', 'C1(=C)[C@H](OCC(=O)[C@]1(CO)O)O[H]', 'C1(=C)[C@H](OCC(=O)[C@@]1(CO)O[H])O'}	153.52932501298085
2771	G5	CFRLUEILCICXFA	C1(COC(C(C1(CO)O)O)=C)=O	{'C1(=C)[C@@H]([C@@](C(=O)CO1)(CO[H])O)O', 'C1(=C)[C@@H]([C@@](C(=O)CO1)(CO)O[H])O', 'C1(=C)[C@@H]([C@@](C(=O)CO1)(CO)O)O[H]', 'C1(=C)[C@H]([C@](C(=O)CO1)(CO[H])O)O', 'C1(=C)[C@H]([C@](C(=O)CO1)(CO)O[H])O', 'C1(=C)[C@@H]([C@](C(=O)CO1)(CO)O[H])O', 'C1(=C)[C@H]([C@](C(=O)CO1)(CO)O)O[H]', 'C1(=C)[C@@H]([C@](C(=O)CO1)(CO[H])O)O', 'C1(=C)[C@@H]([C@](C(=O)CO1)(CO)O)O[H]', 'C1(=C)[C@H]([C@@](C(=O)CO1)(CO)O)O[H]', 'C1(=C)[C@H]([C@@](C(=O)CO1)(CO[H])O)O', 'C1(=C)[C@H]([C@@](C(=O)CO1)(CO)O[H])O'}	165.52932501298085
