	Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles	Complexity
2657	G4	CEVSPZAVWGSVAV	C(C(C(C)=O)(C(C(C)N)O)O)=O	{'C(=O)[C@@](C(=O)C)([C@H]([C@@H](C)N([H])[H])O)O', 'C(=O)[C@@](C(=O)C)([C@@H]([C@@H](C)N([H])[H])O)O', 'C(=O)[C@@](C(=O)C)([C@H]([C@H](C)N([H])[H])O)O', 'C(=O)[C@](C(=O)C)([C@@H]([C@@H](C)N([H])[H])O)O', 'C(=O)[C@](C(=O)C)([C@@H]([C@H](C)N([H])[H])O)O', 'C(=O)[C@@](C(=O)C)([C@@H]([C@H](C)N([H])[H])O)O', 'C(=O)[C@](C(=O)C)([C@H]([C@@H](C)N([H])[H])O)O', 'C(=O)[C@](C(=O)C)([C@H]([C@H](C)N([H])[H])O)O'}	146.6829562070825
2658	G4	MPOQJVLBZZLKFF	C(C(C(C)=O)(C(C)(CN)O)O)=O	{'C(=O)[C@](C(=O)C)([C@@](C)(CN([H])[H])O)O', 'C(=O)[C@@](C(=O)C)([C@@](C)(CN([H])[H])O)O', 'C(=O)[C@@](C(=O)C)([C@](C)(CN([H])[H])O)O', 'C(=O)[C@](C(=O)C)([C@](C)(CN([H])[H])O)O'}	147.66340619842862
2659	G4	WIVMPQWHPPWFFD	C(C(C(C)=O)(C(C(N)=C)O)O)=O	{'C=C([C@H]([C@@](C=O)(C(=O)C)O)O)N([H])[H]', 'C=C([C@H]([C@](C=O)(C(=O)C)O)O)N([H])[H]', 'C=C([C@@H]([C@](C=O)(C(=O)C)O)O)N([H])[H]', 'C=C([C@@H]([C@@](C=O)(C(=O)C)O)O)N([H])[H]'}	150.17318120275556
2660	G4	ZAEADJZZERAWHS	C(C(C(C)=O)(C(C=CN)O)O)=O	{'C(=C\\N([H])[H])\\[C@H]([C@](C=O)(C(=O)C)O)O', 'C(=C\\N([H])[H])/[C@H]([C@](C=O)(C(=O)C)O)O', 'C(=C\\N([H])[H])\\[C@@H]([C@@](C=O)(C(=O)C)O)O', 'C(=C\\N([H])[H])\\[C@@H]([C@](C=O)(C(=O)C)O)O', 'C(=C\\N([H])[H])/[C@@H]([C@](C=O)(C(=O)C)O)O', 'C(=C\\N([H])[H])/[C@H]([C@@](C=O)(C(=O)C)O)O', 'C(=C\\N([H])[H])/[C@@H]([C@@](C=O)(C(=O)C)O)O', 'C(=C\\N([H])[H])\\[C@H]([C@@](C=O)(C(=O)C)O)O'}	144.6829562070825
2661	G4	BPENNFWGUFLXCX	C(C(C(C)=O)(C(CCN)O)O)=O	{'C(=O)[C@@](C(=O)C)([C@@H](CCN([H])[H])O)O', 'C(=O)[C@](C(=O)C)([C@H](CCN([H])[H])O)O', 'C(=O)[C@@](C(=O)C)([C@H](CCN([H])[H])O)O', 'C(=O)[C@](C(=O)C)([C@@H](CCN([H])[H])O)O'}	141.17318120275556
2662	G4	WXFIPDUOGXLGTP	C(CO)(C(C(C)O)(C(C)O)O)=O	{'C(=O)(CO[H])[C@@]([C@H](C)O)([C@@H](C)O)O', 'C(=O)(CO)[C@@]([C@H](C)O)([C@@H](C)O)O[H]', 'C(=O)(CO[H])[C@]([C@H](C)O)([C@@H](C)O)O', 'C(=O)(CO)[C@]([C@@H](C)O[H])([C@@H](C)O)O', 'C(=O)(CO)[C@@]([C@@H](C)O)([C@@H](C)O)O[H]', 'C(=O)(CO)[C@@]([C@H](C)O[H])([C@@H](C)O)O', 'C(=O)(CO[H])[C@@]([C@@H](C)O)([C@@H](C)O)O', 'C(=O)(CO)[C@]([C@H](C)O[H])([C@@H](C)O)O', 'C(=O)(CO)[C@]([C@H](C)O[H])([C@H](C)O)O', 'C(=O)(CO)[C@@]([C@@H](C)O[H])([C@@H](C)O)O', 'C(=O)(CO)[C@@]([C@@H](C)O[H])([C@H](C)O)O', 'C(=O)(CO)[C@@]([C@H](C)O)([C@H](C)O)O[H]', 'C(=O)(CO)[C@]([C@@H](C)O[H])([C@H](C)O)O', 'C(=O)(CO[H])[C@@]([C@H](C)O)([C@H](C)O)O', 'C(=O)(CO)[C@@]([C@H](C)O[H])([C@H](C)O)O', 'C(=O)(CO)[C@]([C@H](C)O)([C@@H](C)O)O[H]'}	106.18947501009617
2663	G4	WFIVQYZFJVEWIS	C(CN)(C(C(C)O)(C(C)O)O)=O	{'C(=O)(CN([H])[H])[C@]([C@H](C)O)([C@@H](C)O)O', 'C(=O)(CN([H])[H])[C@@]([C@H](C)O)([C@@H](C)O)O', 'C(=O)(CN([H])[H])[C@@]([C@@H](C)O)([C@@H](C)O)O', 'C(=O)(CN([H])[H])[C@@]([C@H](C)O)([C@H](C)O)O'}	105.66340619842859
2664	G4	SBIXWAIYLDTVLY	C(CO)(C(C(C)O)(C(C)O)N)=O	{'C(=O)(CO)[C@@]([C@@H](C)O)([C@@H](C)O)N([H])[H]', 'C(=O)(CO)[C@@]([C@H](C)O)([C@@H](C)O)N([H])[H]', 'C(=O)(CO)[C@@]([C@H](C)O)([C@H](C)O)N([H])[H]', 'C(=O)(CO)[C@]([C@H](C)O)([C@@H](C)O)N([H])[H]'}	105.66340619842859
2665	G4	MKIPDAKBSAXJFX	C(C)(C(C(C)O)(C(C=O)N)O)=O	{'C(=O)[C@@H]([C@@](C(=O)C)([C@H](C)O)O)N([H])[H]', 'C(=O)[C@H]([C@@](C(=O)C)([C@@H](C)O)O)N([H])[H]', 'C(=O)[C@@H]([C@](C(=O)C)([C@@H](C)O)O)N([H])[H]', 'C(=O)[C@H]([C@](C(=O)C)([C@@H](C)O)O)N([H])[H]', 'C(=O)[C@@H]([C@](C(=O)C)([C@H](C)O)O)N([H])[H]', 'C(=O)[C@@H]([C@@](C(=O)C)([C@@H](C)O)O)N([H])[H]', 'C(=O)[C@H]([C@](C(=O)C)([C@H](C)O)O)N([H])[H]', 'C(=O)[C@H]([C@@](C(=O)C)([C@H](C)O)O)N([H])[H]'}	138.6829562070825
2666	G4	GALRXRHUISJTNO	C(C(C(C)O)(C(C)O)N)=O	{'C(=O)[C@]([C@H](C)O[H])([C@H](C)O)N', 'C(=O)[C@]([C@H](C)O[H])([C@@H](C)O)N', 'C(=O)[C@@]([C@H](C)O)([C@H](C)O)N([H])[H]', 'C(=O)[C@]([C@@H](C)O[H])([C@@H](C)O)N', 'C(=O)[C@]([C@H](C)O)([C@@H](C)O)N([H])[H]', 'C(=O)[C@@]([C@@H](C)O)([C@@H](C)O)N([H])[H]', 'C(=O)[C@@]([C@H](C)O)([C@@H](C)O)N([H])[H]', 'C(=O)[C@]([C@@H](C)O[H])([C@H](C)O)N', 'C(=O)[C@@]([C@@H](C)O[H])([C@H](C)O)N', 'C(=O)[C@@]([C@@H](C)O[H])([C@@H](C)O)N', 'C(=O)[C@@]([C@H](C)O[H])([C@H](C)O)N', 'C(=O)[C@@]([C@H](C)O[H])([C@@H](C)O)N'}	78.83333119987091
2667	G4	ONHLDUPCUFNSBH	C(CO)(C(CO)(C(C)O)N)=O	{'C(=O)(CO)[C@@](CO)([C@H](C)O[H])N', 'C(=O)(CO)[C@](CO[H])([C@@H](C)O)N', 'C(=O)(CO)[C@](CO)([C@@H](C)O[H])N', 'C(=O)(CO[H])[C@@](CO)([C@@H](C)O)N', 'C(=O)(CO)[C@](CO)([C@H](C)O)N([H])[H]', 'C(=O)(CO)[C@](CO)([C@H](C)O[H])N', 'C(=O)(CO)[C@@](CO[H])([C@@H](C)O)N', 'C(=O)(CO)[C@](CO)([C@@H](C)O)N([H])[H]', 'C(=O)(CO[H])[C@](CO)([C@H](C)O)N', 'C(=O)(CO[H])[C@](CO)([C@@H](C)O)N', 'C(=O)(CO)[C@@](CO[H])([C@H](C)O)N', 'C(=O)(CO)[C@@](CO)([C@@H](C)O)N([H])[H]', 'C(=O)(CO)[C@@](CO)([C@@H](C)O[H])N', 'C(=O)(CO)[C@](CO[H])([C@H](C)O)N', 'C(=O)(CO[H])[C@@](CO)([C@H](C)O)N', 'C(=O)(CO)[C@@](CO)([C@H](C)O)N([H])[H]'}	130.8333311998709
2668	G4	WSZHSFLRZCKLKZ	C(C(C(CO)(CO)C(C)O)=O)=O	{'C(=O)C(=O)[C@](CO[H])(CO)[C@@H](C)O', 'C(=O)C(=O)C(CO)(CO)[C@@H](C)O[H]', 'C(=O)C(=O)[C@@](CO[H])(CO)[C@H](C)O', 'C(=O)C(=O)[C@@](CO[H])(CO)[C@@H](C)O', 'C(=O)C(=O)[C@](CO[H])(CO)[C@H](C)O', 'C(=O)C(=O)C(CO)(CO)[C@H](C)O[H]'}	110.5293250129808
2669	G4	JLGJBQWVCGMGCK	C(C(CO)(C(C)O)C(C=O)O)=O	{'C(=O)[C@@H]([C@@](C=O)(CO)[C@@H](C)O[H])O', 'C(=O)[C@H]([C@](C=O)(CO)[C@H](C)O)O[H]', 'C(=O)[C@H]([C@](C=O)(CO)[C@H](C)O[H])O', 'C(=O)[C@H]([C@@](C=O)(CO)[C@@H](C)O[H])O', 'C(=O)[C@@H]([C@@](C=O)(CO[H])[C@@H](C)O)O', 'C(=O)[C@@H]([C@](C=O)(CO)[C@@H](C)O[H])O', 'C(=O)[C@@H]([C@](C=O)(CO)[C@H](C)O[H])O', 'C(=O)[C@@H]([C@](C=O)(CO[H])[C@H](C)O)O', 'C(=O)[C@H]([C@](C=O)(CO[H])[C@H](C)O)O', 'C(=O)[C@H]([C@@](C=O)(CO)[C@H](C)O[H])O', 'C(=O)[C@H]([C@@](C=O)(CO)[C@@H](C)O)O[H]', 'C(=O)[C@H]([C@](C=O)(CO)[C@@H](C)O)O[H]', 'C(=O)[C@H]([C@](C=O)(CO)[C@@H](C)O[H])O', 'C(=O)[C@@H]([C@@](C=O)(CO[H])[C@H](C)O)O', 'C(=O)[C@@H]([C@](C=O)(CO[H])[C@@H](C)O)O', 'C(=O)[C@H]([C@@](C=O)(CO[H])[C@@H](C)O)O', 'C(=O)[C@H]([C@@](C=O)(CO)[C@H](C)O)O[H]', 'C(=O)[C@@H]([C@](C=O)(CO)[C@H](C)O)O[H]', 'C(=O)[C@@H]([C@@](C=O)(CO)[C@H](C)O)O[H]', 'C(=O)[C@H]([C@](C=O)(CO[H])[C@@H](C)O)O', 'C(=O)[C@@H]([C@@](C=O)(CO)[C@H](C)O[H])O', 'C(=O)[C@@H]([C@@](C=O)(CO)[C@@H](C)O)O[H]', 'C(=O)[C@H]([C@@](C=O)(CO[H])[C@H](C)O)O', 'C(=O)[C@@H]([C@](C=O)(CO)[C@@H](C)O)O[H]'}	127.54887502163469
2670	G4	LXYWMHIDEVOMCG	C(C(C(CO)=O)(CO)C(C)O)=O	{'C(=O)[C@@](C(=O)CO)(CO)[C@H](C)O[H]', 'C(=O)[C@](C(=O)CO[H])(CO)[C@@H](C)O', 'C(=O)[C@@](C(=O)CO[H])(CO)[C@H](C)O', 'C(=O)[C@@](C(=O)CO)(CO[H])[C@H](C)O', 'C(=O)[C@](C(=O)CO)(CO[H])[C@H](C)O', 'C(=O)[C@](C(=O)CO)(CO)[C@H](C)O[H]', 'C(=O)[C@](C(=O)CO)(CO)[C@@H](C)O[H]', 'C(=O)[C@@](C(=O)CO[H])(CO)[C@@H](C)O', 'C(=O)[C@@](C(=O)CO)(CO[H])[C@@H](C)O', 'C(=O)[C@](C(=O)CO)(CO[H])[C@@H](C)O', 'C(=O)[C@](C(=O)CO[H])(CO)[C@H](C)O', 'C(=O)[C@@](C(=O)CO)(CO)[C@@H](C)O[H]'}	127.69925001442311
2671	G4	VTGSMTLXFMHTDL	C(CC(C(CO)(C(C)O)O)=O)=O	{'C(=O)CC(=O)[C@@](CO[H])([C@H](C)O)O', 'C(=O)CC(=O)[C@](CO)([C@H](C)O)O[H]', 'C(=O)CC(=O)[C@](CO[H])([C@@H](C)O)O', 'C(=O)CC(=O)[C@@](CO)([C@@H](C)O)O[H]', 'C(=O)CC(=O)[C@](CO[H])([C@H](C)O)O', 'C(=O)CC(=O)[C@@](CO)([C@@H](C)O[H])O', 'C(=O)CC(=O)[C@@](CO)([C@H](C)O[H])O', 'C(=O)CC(=O)[C@@](CO)([C@H](C)O)O[H]', 'C(=O)CC(=O)[C@](CO)([C@H](C)O[H])O', 'C(=O)CC(=O)[C@](CO)([C@@H](C)O)O[H]', 'C(=O)CC(=O)[C@](CO)([C@@H](C)O[H])O', 'C(=O)CC(=O)[C@@](CO[H])([C@@H](C)O)O'}	141.69925001442311
2672	G4	NPNDNDXRMRAESX	C(C(C=O)(C(CO)O)C(C)O)=O	{'C(=O)C(C=O)([C@H](C)O)[C@H](CO[H])O', 'C(=O)C(C=O)([C@@H](C)O)[C@H](CO[H])O', 'C(=O)C(C=O)([C@@H](CO)O[H])[C@@H](C)O', 'C(=O)C(C=O)([C@H](CO)O[H])[C@H](C)O', 'C(=O)C(C=O)([C@@H](CO)O[H])[C@H](C)O', 'C(=O)C(C=O)([C@@H](C)O)[C@@H](CO[H])O', 'C(=O)C(C=O)([C@H](CO)O[H])[C@@H](C)O', 'C(=O)C(C=O)([C@H](C)O[H])[C@@H](CO)O', 'C(=O)C(C=O)([C@H](C)O)[C@@H](CO[H])O', 'C(=O)C(C=O)([C@H](C)O[H])[C@H](CO)O', 'C(=O)C(C=O)([C@@H](C)O[H])[C@@H](CO)O', 'C(=O)C(C=O)([C@@H](C)O[H])[C@H](CO)O'}	106.03910001730775
2673	G4	XNANRWWINILNSI	C(C)(C(C(C)O)(C(C=O)O)O)=O	{'C(=O)[C@H]([C@@](C(=O)C)([C@H](C)O)O)O[H]', 'C(=O)[C@@H]([C@](C(=O)C)([C@H](C)O)O[H])O', 'C(=O)[C@@H]([C@@](C(=O)C)([C@H](C)O)O[H])O', 'C(=O)[C@H]([C@](C(=O)C)([C@@H](C)O[H])O)O', 'C(=O)[C@H]([C@](C(=O)C)([C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@](C(=O)C)([C@@H](C)O)O)O[H]', 'C(=O)[C@H]([C@](C(=O)C)([C@H](C)O)O[H])O', 'C(=O)[C@H]([C@](C(=O)C)([C@H](C)O)O)O[H]', 'C(=O)[C@@H]([C@@](C(=O)C)([C@H](C)O)O)O[H]', 'C(=O)[C@@H]([C@@](C(=O)C)([C@H](C)O[H])O)O', 'C(=O)[C@H]([C@@](C(=O)C)([C@@H](C)O[H])O)O', 'C(=O)[C@H]([C@](C(=O)C)([C@H](C)O[H])O)O', 'C(=O)[C@@H]([C@](C(=O)C)([C@H](C)O[H])O)O', 'C(=O)[C@@H]([C@](C(=O)C)([C@H](C)O)O)O[H]', 'C(=O)[C@H]([C@@](C(=O)C)([C@@H](C)O)O)O[H]', 'C(=O)[C@H]([C@@](C(=O)C)([C@H](C)O[H])O)O', 'C(=O)[C@H]([C@@](C(=O)C)([C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@@](C(=O)C)([C@@H](C)O)O)O[H]', 'C(=O)[C@H]([C@@](C(=O)C)([C@H](C)O)O[H])O', 'C(=O)[C@@H]([C@](C(=O)C)([C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@](C(=O)C)([C@@H](C)O[H])O)O', 'C(=O)[C@H]([C@](C(=O)C)([C@@H](C)O)O)O[H]', 'C(=O)[C@@H]([C@@](C(=O)C)([C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@@](C(=O)C)([C@@H](C)O[H])O)O'}	139.20902501875008
2674	G4	ORRWGGOEFWALCM	C(C(C(C)O)(C(C)O)O)=O	{'C(=O)[C@]([C@@H](C)O[H])([C@H](C)O)O', 'C(=O)[C@@]([C@@H](C)O[H])([C@@H](C)O)O', 'C(=O)[C@@]([C@H](C)O)([C@@H](C)O)O[H]', 'C(=O)[C@@]([C@H](C)O[H])([C@H](C)O)O', 'C(=O)[C@]([C@H](C)O[H])([C@@H](C)O)O', 'C(=O)[C@@]([C@H](C)O[H])([C@@H](C)O)O', 'C(=O)[C@]([C@@H](C)O[H])([C@@H](C)O)O', 'C(=O)[C@@]([C@@H](C)O[H])([C@H](C)O)O', 'C(=O)[C@]([C@H](C)O[H])([C@H](C)O)O', 'C(=O)[C@@]([C@H](C)O)([C@H](C)O)O[H]', 'C(=O)[C@]([C@H](C)O)([C@@H](C)O)O[H]', 'C(=O)[C@@]([C@@H](C)O)([C@@H](C)O)O[H]'}	79.3594000115385
2675	G4	QXNBDJLJYBWPNZ	C(C(C(CO)(C(C)O)O)=O)=O	{'C(=O)C(=O)[C@](CO[H])([C@@H](C)O)O', 'C(=O)C(=O)[C@@](CO[H])([C@H](C)O)O', 'C(=O)C(=O)[C@@](CO)([C@H](C)O)O[H]', 'C(=O)C(=O)[C@](CO[H])([C@H](C)O)O', 'C(=O)C(=O)[C@@](CO[H])([C@@H](C)O)O', 'C(=O)C(=O)[C@@](CO)([C@@H](C)O)O[H]', 'C(=O)C(=O)[C@](CO)([C@H](C)O)O[H]', 'C(=O)C(=O)[C@@](CO)([C@@H](C)O[H])O', 'C(=O)C(=O)[C@](CO)([C@@H](C)O)O[H]', 'C(=O)C(=O)[C@](CO)([C@@H](C)O[H])O', 'C(=O)C(=O)[C@](CO)([C@H](C)O[H])O', 'C(=O)C(=O)[C@@](CO)([C@H](C)O[H])O'}	135.69925001442311
2676	G4	VPEBLXQNCHXVCK	C(C(C(CN)(C(C)O)O)=O)=O	{'C(=O)C(=O)[C@](CN([H])[H])([C@H](C)O)O', 'C(=O)C(=O)[C@@](CN([H])[H])([C@@H](C)O)O', 'C(=O)C(=O)[C@@](CN)([C@@H](C)O)O[H]', 'C(=O)C(=O)[C@@](CN([H])[H])([C@H](C)O)O', 'C(=O)C(=O)[C@](CN([H])[H])([C@@H](C)O)O', 'C(=O)C(=O)[C@](CN)([C@@H](C)O)O[H]', 'C(=O)C(=O)[C@@](CN)([C@@H](C)O[H])O', 'C(=O)C(=O)[C@](CN)([C@@H](C)O[H])O', 'C(=O)C(=O)[C@@](CN)([C@H](C)O[H])O', 'C(=O)C(=O)[C@](CN)([C@H](C)O)O[H]', 'C(=O)C(=O)[C@@](CN)([C@H](C)O)O[H]', 'C(=O)C(=O)[C@](CN)([C@H](C)O[H])O'}	135.17318120275553
2677	G4	OAUKUKDFJUPTPW	C(CO)(C(CN)(C(C)O)O)=O	{'C(=O)(CO)[C@](CN)([C@H](C)O[H])O', 'C(=O)(CO)[C@@](CN)([C@@H](C)O[H])O', 'C(=O)(CO)[C@](CN)([C@@H](C)O)O[H]', 'C(=O)(CO[H])[C@@](CN)([C@H](C)O)O', 'C(=O)(CO)[C@@](CN)([C@@H](C)O)O[H]', 'C(=O)(CO)[C@](CN)([C@H](C)O)O[H]', 'C(=O)(CO)[C@](CN([H])[H])([C@H](C)O)O', 'C(=O)(CO)[C@](CN)([C@@H](C)O[H])O', 'C(=O)(CO)[C@@](CN)([C@H](C)O)O[H]', 'C(=O)(CO)[C@@](CN)([C@H](C)O[H])O', 'C(=O)(CO)[C@@](CN([H])[H])([C@@H](C)O)O', 'C(=O)(CO[H])[C@@](CN)([C@@H](C)O)O', 'C(=O)(CO)[C@](CN([H])[H])([C@@H](C)O)O', 'C(=O)(CO[H])[C@](CN)([C@H](C)O)O', 'C(=O)(CO[H])[C@](CN)([C@@H](C)O)O', 'C(=O)(CO)[C@@](CN([H])[H])([C@H](C)O)O'}	130.8333311998709
2678	G4	BFKGEIKEDVTBRU	C1(CNCC1(C(C)O)O)=O	{'C1(=O)CNC[C@@]1([C@@H](C)O)O[H]', 'C1(=O)CNC[C@@]1([C@H](C)O[H])O', 'C1(=O)CNC[C@]1([C@H](C)O[H])O', 'C1(=O)CNC[C@]1([C@@H](C)O[H])O', 'C1(=O)CNC[C@@]1([C@H](C)O)O[H]', 'C1(=O)CNC[C@]1([C@@H](C)O)O[H]', 'C1(=O)CNC[C@]1([C@H](C)O)O[H]', 'C1(=O)CNC[C@@]1([C@@H](C)O[H])O'}	126.30726238820331
2679	G4	ZBIJDEXZJDZFMA	C(CN)(C(CN)(C(C)O)O)=O	{'C(=O)(CN)[C@@](CN([H])[H])([C@@H](C)O)O', 'C(=O)(CN)[C@@](CN)([C@H](C)O[H])O', 'C(=O)(CN)[C@](CN)([C@@H](C)O[H])O', 'C(=O)(CN([H])[H])[C@](CN)([C@@H](C)O)O', 'C(=O)(CN([H])[H])[C@](CN)([C@H](C)O)O', 'C(=O)(CN([H])[H])[C@@](CN)([C@@H](C)O)O', 'C(=O)(CN)[C@@](CN([H])[H])([C@H](C)O)O', 'C(=O)(CN)[C@](CN([H])[H])([C@@H](C)O)O', 'C(=O)(CN)[C@@](CN)([C@@H](C)O)O[H]', 'C(=O)(CN)[C@](CN([H])[H])([C@H](C)O)O', 'C(=O)(CN([H])[H])[C@@](CN)([C@H](C)O)O', 'C(=O)(CN)[C@](CN)([C@H](C)O)O[H]', 'C(=O)(CN)[C@](CN)([C@@H](C)O)O[H]', 'C(=O)(CN)[C@](CN)([C@H](C)O[H])O', 'C(=O)(CN)[C@@](CN)([C@@H](C)O[H])O', 'C(=O)(CN)[C@@](CN)([C@H](C)O)O[H]'}	130.30726238820333
2680	G4	NEIOMFOLJZAEGM	C(C(CN)(C(C)O)N)=O	{'C(=O)[C@@](CN([H])[H])([C@@H](C)O)N', 'C(=O)[C@](CN([H])[H])([C@H](C)O)N', 'C(=O)[C@@](CN)([C@H](C)O[H])N', 'C(=O)[C@](CN([H])[H])([C@@H](C)O)N', 'C(=O)[C@@](CN)([C@@H](C)O[H])N', 'C(=O)[C@](CN)([C@H](C)O[H])N', 'C(=O)[C@@](CN([H])[H])([C@H](C)O)N', 'C(=O)[C@](CN)([C@@H](C)O)N([H])[H]', 'C(=O)[C@](CN)([C@@H](C)O[H])N', 'C(=O)[C@@](CN)([C@@H](C)O)N([H])[H]', 'C(=O)[C@](CN)([C@H](C)O)N([H])[H]', 'C(=O)[C@@](CN)([C@H](C)O)N([H])[H]'}	103.47718738964564
2681	G4	XCWRIFUJKORCPK	C(CO)(C(CN)(C(C)O)N)=O	{'C(=O)(CO)[C@](CN([H])[H])([C@@H](C)O)N', 'C(=O)(CO)[C@@](CN([H])[H])([C@@H](C)O)N', 'C(=O)(CO)[C@](CN([H])[H])([C@H](C)O)N', 'C(=O)(CO)[C@@](CN)([C@@H](C)O[H])N', 'C(=O)(CO)[C@@](CN)([C@@H](C)O)N([H])[H]', 'C(=O)(CO)[C@@](CN([H])[H])([C@H](C)O)N', 'C(=O)(CO)[C@](CN)([C@H](C)O[H])N', 'C(=O)(CO)[C@](CN)([C@@H](C)O[H])N', 'C(=O)(CO[H])[C@](CN)([C@H](C)O)N', 'C(=O)(CO[H])[C@@](CN)([C@H](C)O)N', 'C(=O)(CO)[C@@](CN)([C@H](C)O)N([H])[H]', 'C(=O)(CO)[C@@](CN)([C@H](C)O[H])N', 'C(=O)(CO[H])[C@](CN)([C@@H](C)O)N', 'C(=O)(CO)[C@](CN)([C@@H](C)O)N([H])[H]', 'C(=O)(CO[H])[C@@](CN)([C@@H](C)O)N', 'C(=O)(CO)[C@](CN)([C@H](C)O)N([H])[H]'}	130.30726238820333
2682	G4	ZLBAIWVCQQBYJN	C(CN)(C(CO)(C(C)O)N)=O	{'C(=O)(CN)[C@](CO[H])([C@H](C)O)N', 'C(=O)(CN)[C@@](CO)([C@H](C)O)N([H])[H]', 'C(=O)(CN)[C@@](CO)([C@@H](C)O)N([H])[H]', 'C(=O)(CN)[C@](CO)([C@H](C)O)N([H])[H]', 'C(=O)(CN([H])[H])[C@](CO)([C@H](C)O)N', 'C(=O)(CN)[C@@](CO)([C@H](C)O[H])N', 'C(=O)(CN)[C@](CO)([C@@H](C)O[H])N', 'C(=O)(CN)[C@](CO)([C@@H](C)O)N([H])[H]', 'C(=O)(CN([H])[H])[C@](CO)([C@@H](C)O)N', 'C(=O)(CN)[C@@](CO)([C@@H](C)O[H])N', 'C(=O)(CN)[C@](CO)([C@H](C)O[H])N', 'C(=O)(CN([H])[H])[C@@](CO)([C@@H](C)O)N', 'C(=O)(CN([H])[H])[C@@](CO)([C@H](C)O)N', 'C(=O)(CN)[C@](CO[H])([C@@H](C)O)N', 'C(=O)(CN)[C@@](CO[H])([C@@H](C)O)N', 'C(=O)(CN)[C@@](CO[H])([C@H](C)O)N'}	130.30726238820333
2683	G4	CJKFUBGBBOZYCH	C(C(C(C)O)(C(C(O)=O)N)O)=O	{'C(=O)[C@]([C@H](C(=O)O[H])N)([C@H](C)O)O', 'C(=O)[C@]([C@@H](C(=O)O)N)([C@H](C)O[H])O', 'C(=O)[C@]([C@H](C(=O)O)N)([C@H](C)O[H])O', 'C(=O)[C@@]([C@H](C(=O)O[H])N)([C@@H](C)O)O', 'C(=O)[C@@]([C@H](C(=O)O[H])N)([C@H](C)O)O', 'C(=O)[C@]([C@@H](C(=O)O[H])N)([C@@H](C)O)O', 'C(=O)[C@]([C@H](C(=O)O)N)([C@H](C)O)O[H]', 'C(=O)[C@]([C@@H](C(=O)O[H])N)([C@H](C)O)O', 'C(=O)[C@@]([C@@H](C(=O)O[H])N)([C@H](C)O)O', 'C(=O)[C@@]([C@@H](C(=O)O)N)([C@H](C)O)O[H]', 'C(=O)[C@@]([C@H](C(=O)O)N)([C@H](C)O[H])O', 'C(=O)[C@]([C@@H](C(=O)O)N)([C@@H](C)O[H])O', 'C(=O)[C@]([C@@H](C(=O)O)N)([C@@H](C)O)O[H]', 'C(=O)[C@@]([C@@H](C(=O)O)N)([C@@H](C)O)O[H]', 'C(=O)[C@]([C@@H](C(=O)O)N)([C@H](C)O)O[H]', 'C(=O)[C@@]([C@@H](C(=O)O[H])N)([C@@H](C)O)O', 'C(=O)[C@]([C@H](C(=O)O)N)([C@@H](C)O)O[H]', 'C(=O)[C@@]([C@@H](C(=O)O)N)([C@H](C)O[H])O', 'C(=O)[C@]([C@H](C(=O)O)N)([C@@H](C)O[H])O', 'C(=O)[C@@]([C@H](C(=O)O)N)([C@H](C)O)O[H]', 'C(=O)[C@@]([C@H](C(=O)O)N)([C@@H](C)O[H])O', 'C(=O)[C@@]([C@H](C(=O)O)N)([C@@H](C)O)O[H]', 'C(=O)[C@]([C@H](C(=O)O[H])N)([C@@H](C)O)O', 'C(=O)[C@@]([C@@H](C(=O)O)N)([C@@H](C)O[H])O'}	141.8528812085248
2684	G4	NWAYPGWLSOGGFI	C(C(C(C)O)(C(C)O)N)(O)=O	{'C(=O)([C@@]([C@H](C)O)([C@H](C)O)N([H])[H])O', 'C(=O)([C@@]([C@@H](C)O)([C@@H](C)O)N([H])[H])O', 'C(=O)([C@@]([C@H](C)O)([C@@H](C)O)N)O[H]', 'C(=O)([C@@]([C@@H](C)O[H])([C@H](C)O)N)O', 'C(=O)([C@@]([C@H](C)O)([C@@H](C)O)N([H])[H])O', 'C(=O)([C@]([C@H](C)O[H])([C@H](C)O)N)O', 'C(=O)([C@]([C@H](C)O)([C@@H](C)O)N)O[H]', 'C(=O)([C@@]([C@H](C)O[H])([C@@H](C)O)N)O', 'C(=O)([C@]([C@H](C)O)([C@@H](C)O)N([H])[H])O', 'C(=O)([C@@]([C@@H](C)O[H])([C@@H](C)O)N)O', 'C(=O)([C@]([C@H](C)O[H])([C@@H](C)O)N)O', 'C(=O)([C@]([C@@H](C)O[H])([C@@H](C)O)N)O', 'C(=O)([C@@]([C@H](C)O[H])([C@H](C)O)N)O', 'C(=O)([C@]([C@H](C)O)([C@H](C)O)N)O[H]', 'C(=O)([C@]([C@@H](C)O)([C@@H](C)O)N)O[H]', 'C(=O)([C@]([C@@H](C)O[H])([C@H](C)O)N)O'}	85.66340619842859
