Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles
3	SYEORJYINVITIJ	C(C(C(CO)(CO)O)N)(O)=O	{'C(=O)([C@H]([C@@](CO[H])(CO)O)N)O', 'C(=O)([C@@H]([C@@](CO[H])(CO)O)N)O', 'C(=O)([C@@H](C(CO)(CO)O[H])N)O', 'C(=O)([C@H](C(CO)(CO)O)N)O[H]', 'C(=O)([C@H](C(CO)(CO)O[H])N)O', 'C(=O)([C@H]([C@](CO[H])(CO)O)N)O', 'C(=O)([C@@H]([C@](CO[H])(CO)O)N)O', 'C(=O)([C@@H](C(CO)(CO)O)N)O[H]'}
3	QJYMWMDDBANNAM	C(C(C(C(C)=O)O)N)(O)=O	{'C(=O)(C)[C@H]([C@H](C(=O)O)N)O[H]', 'C(=O)(C)[C@@H]([C@@H](C(=O)O[H])N)O', 'C(=O)(C)[C@H]([C@H](C(=O)O)N([H])[H])O', 'C(=O)(C)[C@@H]([C@@H](C(=O)O)N)O[H]', 'C(=O)(C)[C@@H]([C@H](C(=O)O)N([H])[H])O', 'C(=O)(C)[C@@H]([C@H](C(=O)O[H])N)O', 'C(=O)(C)[C@@H]([C@@H](C(=O)O)N([H])[H])O', 'C(=O)(C)[C@H]([C@H](C(=O)O[H])N)O', 'C(=O)(C)[C@@H]([C@H](C(=O)O)N)O[H]', 'C(=O)(C)[C@H]([C@@H](C(=O)O)N([H])[H])O', 'C(=O)(C)[C@H]([C@@H](C(=O)O[H])N)O', 'C(=O)(C)[C@H]([C@@H](C(=O)O)N)O[H]'}
3	FDEKIUJDQKDLRO	C(C(C)(C(C(O)=O)N)O)=O	{'C(=O)[C@@](C)([C@H](C(=O)O)N)O[H]', 'C(=O)[C@@](C)([C@H](C(=O)O)N([H])[H])O', 'C(=O)[C@](C)([C@@H](C(=O)O)N([H])[H])O', 'C(=O)[C@@](C)([C@@H](C(=O)O)N([H])[H])O', 'C(=O)[C@@](C)([C@@H](C(=O)O[H])N)O', 'C(=O)[C@@](C)([C@H](C(=O)O[H])N)O', 'C(=O)[C@](C)([C@@H](C(=O)O)N)O[H]', 'C(=O)[C@@](C)([C@@H](C(=O)O)N)O[H]', 'C(=O)[C@](C)([C@H](C(=O)O)N)O[H]', 'C(=O)[C@](C)([C@H](C(=O)O)N([H])[H])O', 'C(=O)[C@](C)([C@H](C(=O)O[H])N)O', 'C(=O)[C@](C)([C@@H](C(=O)O[H])N)O'}
3	RNCOYTDQZZKWNF	C(C(C(CC(CO)=O)O)N)(O)=O	{'C(=O)(C[C@H]([C@H](C(=O)O)N)O)CO[H]', 'C(=O)(C[C@H]([C@@H](C(=O)O)N)O)CO[H]', 'C(=O)(C[C@@H]([C@H](C(=O)O)N)O)CO[H]', 'C(=O)(C[C@H]([C@@H](C(=O)O)N)O[H])CO', 'C(=O)(C[C@H]([C@H](C(=O)O)N)O[H])CO', 'C(=O)(C[C@@H]([C@@H](C(=O)O)N)O[H])CO', 'C(=O)(C[C@H]([C@@H](C(=O)O[H])N)O)CO', 'C(=O)(C[C@@H]([C@@H](C(=O)O[H])N)O)CO', 'C(=O)(C[C@@H]([C@@H](C(=O)O)N)O)CO[H]', 'C(=O)(C[C@H]([C@H](C(=O)O[H])N)O)CO', 'C(=O)(C[C@@H]([C@H](C(=O)O)N)O[H])CO', 'C(=O)(C[C@@H]([C@H](C(=O)O[H])N)O)CO'}
3	HUKGYFZWJJSNAL	C(CC(CO)(C(C(O)=O)N)O)=O	{'C(=O)C[C@@](CO[H])([C@H](C(=O)O)N)O', 'C(=O)C[C@](CO[H])([C@H](C(=O)O)N)O', 'C(=O)C[C@@](CO)([C@H](C(=O)O[H])N)O', 'C(=O)C[C@](CO)([C@H](C(=O)O[H])N)O', 'C(=O)C[C@@](CO)([C@@H](C(=O)O[H])N)O', 'C(=O)C[C@](CO)([C@H](C(=O)O)N)O[H]', 'C(=O)C[C@@](CO[H])([C@@H](C(=O)O)N)O', 'C(=O)C[C@](CO)([C@@H](C(=O)O)N)O[H]', 'C(=O)C[C@](CO[H])([C@@H](C(=O)O)N)O', 'C(=O)C[C@@](CO)([C@H](C(=O)O)N)O[H]', 'C(=O)C[C@](CO)([C@@H](C(=O)O[H])N)O', 'C(=O)C[C@@](CO)([C@@H](C(=O)O)N)O[H]'}
3	BWWSNBXCWZLZGS	C(C(C(C(C(C)=O)O)O)N)(O)=O	{'C(=O)(C)[C@@H]([C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@@H]([C@@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)(C)[C@H]([C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)(C)[C@@H]([C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@H]([C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@H]([C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@H]([C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@@H]([C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@@H]([C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@H]([C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@@H]([C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)(C)[C@@H]([C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@H]([C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@@H]([C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)(C)[C@H]([C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@H]([C@@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)(C)[C@@H]([C@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)(C)[C@H]([C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@H]([C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@@H]([C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)(C)[C@H]([C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)(C)[C@@H]([C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@@H]([C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)(C)[C@H]([C@H]([C@H](C(=O)O[H])N)O)O'}
3	YOWAKBGTFCPQKS	C(C(C(C)(C(C=O)O)O)N)(O)=O	{'C(=O)[C@H]([C@@](C)([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@H]([C@](C)([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H]([C@@](C)([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H]([C@](C)([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@H]([C@@](C)([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@@](C)([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@](C)([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@H]([C@](C)([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H]([C@](C)([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@@](C)([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H]([C@](C)([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@](C)([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H]([C@](C)([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@@](C)([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@](C)([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@](C)([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@](C)([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H]([C@@](C)([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@@](C)([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H]([C@](C)([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@](C)([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@](C)([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@](C)([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@](C)([C@@H](C(=O)O)N)O)O[H]'}
3	LRHFAIBMHJARNQ	C(C(C(C=O)O)N)(O)=O	{'C(=O)[C@@H]([C@H](C(=O)O)N)O[H]', 'C(=O)[C@H]([C@@H](C(=O)O[H])N)O', 'C(=O)[C@@H]([C@@H](C(=O)O[H])N)O', 'C(=O)[C@H]([C@H](C(=O)O)N)O[H]', 'C(=O)[C@@H]([C@H](C(=O)O[H])N)O', 'C(=O)[C@@H]([C@@H](C(=O)O)N([H])[H])O', 'C(=O)[C@H]([C@H](C(=O)O[H])N)O', 'C(=O)[C@H]([C@H](C(=O)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H](C(=O)O)N)O[H]', 'C(=O)[C@@H]([C@H](C(=O)O)N([H])[H])O', 'C(=O)[C@H]([C@@H](C(=O)O)N)O[H]', 'C(=O)[C@H]([C@@H](C(=O)O)N([H])[H])O'}
3	JNMMUHXJEMILBN	C(C(C(C)(C(CO)O)O)N)(O)=O	{'C(=O)([C@@H]([C@@](C)([C@H](CO)O[H])O)N)O', 'C(=O)([C@@H]([C@@](C)([C@@H](CO)O)O)N)O[H]', 'C(=O)([C@H]([C@](C)([C@H](CO)O)O)N)O[H]', 'C(=O)([C@H]([C@](C)([C@@H](CO)O[H])O)N)O', 'C(=O)([C@@H]([C@](C)([C@@H](CO[H])O)O)N)O', 'C(=O)([C@@H]([C@@](C)([C@H](CO)O)O[H])N)O', 'C(=O)([C@H]([C@](C)([C@H](CO)O[H])O)N)O', 'C(=O)([C@@H]([C@](C)([C@@H](CO)O)O[H])N)O', 'C(=O)([C@H]([C@](C)([C@@H](CO)O)O)N)O[H]', 'C(=O)([C@@H]([C@@](C)([C@@H](CO)O)O[H])N)O', 'C(=O)([C@@H]([C@](C)([C@@H](CO)O[H])O)N)O', 'C(=O)([C@H]([C@@](C)([C@H](CO[H])O)O)N)O', 'C(=O)([C@H]([C@](C)([C@@H](CO[H])O)O)N)O', 'C(=O)([C@H]([C@@](C)([C@H](CO)O)O)N)O[H]', 'C(=O)([C@H]([C@@](C)([C@@H](CO[H])O)O)N)O', 'C(=O)([C@@H]([C@@](C)([C@@H](CO[H])O)O)N)O', 'C(=O)([C@@H]([C@@](C)([C@@H](CO)O[H])O)N)O', 'C(=O)([C@H]([C@@](C)([C@@H](CO)O)O[H])N)O', 'C(=O)([C@@H]([C@](C)([C@H](CO)O[H])O)N)O', 'C(=O)([C@@H]([C@](C)([C@@H](CO)O)O)N)O[H]', 'C(=O)([C@@H]([C@@](C)([C@H](CO[H])O)O)N)O', 'C(=O)([C@@H]([C@@](C)([C@H](CO)O)O)N)O[H]', 'C(=O)([C@@H]([C@](C)([C@H](CO[H])O)O)N)O', 'C(=O)([C@H]([C@](C)([C@H](CO[H])O)O)N)O', 'C(=O)([C@H]([C@@](C)([C@@H](CO)O)O)N)O[H]', 'C(=O)([C@@H]([C@](C)([C@H](CO)O)O[H])N)O', 'C(=O)([C@H]([C@@](C)([C@H](CO)O[H])O)N)O', 'C(=O)([C@H]([C@@](C)([C@H](CO)O)O[H])N)O', 'C(=O)([C@H]([C@](C)([C@@H](CO)O)O[H])N)O', 'C(=O)([C@H]([C@@](C)([C@@H](CO)O[H])O)N)O', 'C(=O)([C@@H]([C@](C)([C@H](CO)O)O)N)O[H]', 'C(=O)([C@H]([C@](C)([C@H](CO)O)O[H])N)O'}
3	HNMHLILCEAQRRR	C(C(C(C(CCO)=O)O)N)(O)=O	{'C(=O)(CCO)[C@@H]([C@H](C(=O)O)N)O[H]', 'C(=O)(CCO)[C@@H]([C@@H](C(=O)O)N)O[H]', 'C(=O)(CCO)[C@H]([C@H](C(=O)O[H])N)O', 'C(=O)(CCO[H])[C@@H]([C@H](C(=O)O)N)O', 'C(=O)(CCO[H])[C@H]([C@@H](C(=O)O)N)O', 'C(=O)(CCO)[C@H]([C@H](C(=O)O)N)O[H]', 'C(=O)(CCO[H])[C@H]([C@H](C(=O)O)N)O', 'C(=O)(CCO)[C@@H]([C@H](C(=O)O[H])N)O', 'C(=O)(CCO[H])[C@@H]([C@@H](C(=O)O)N)O', 'C(=O)(CCO)[C@H]([C@@H](C(=O)O)N)O[H]', 'C(=O)(CCO)[C@H]([C@@H](C(=O)O[H])N)O', 'C(=O)(CCO)[C@@H]([C@@H](C(=O)O[H])N)O'}
3	PSVPDJSDJIBRHC	C(C(CCO)(C(C(O)=O)N)O)=O	{'C(=O)[C@@](CCO[H])([C@@H](C(=O)O)N)O', 'C(=O)[C@@](CCO)([C@H](C(=O)O)N)O[H]', 'C(=O)[C@](CCO)([C@H](C(=O)O)N)O[H]', 'C(=O)[C@](CCO)([C@@H](C(=O)O)N)O[H]', 'C(=O)[C@](CCO[H])([C@H](C(=O)O)N)O', 'C(=O)[C@@](CCO)([C@@H](C(=O)O[H])N)O', 'C(=O)[C@@](CCO[H])([C@H](C(=O)O)N)O', 'C(=O)[C@@](CCO)([C@@H](C(=O)O)N)O[H]', 'C(=O)[C@](CCO)([C@@H](C(=O)O[H])N)O', 'C(=O)[C@@](CCO)([C@H](C(=O)O[H])N)O', 'C(=O)[C@](CCO)([C@H](C(=O)O[H])N)O', 'C(=O)[C@](CCO[H])([C@@H](C(=O)O)N)O'}
3	UOBXYFGNCQWXHC	C(C(C(CO)(CCO)O)N)(O)=O	{'C(=O)([C@@H]([C@](CCO)(CO)O[H])N)O', 'C(=O)([C@H]([C@](CCO)(CO)O[H])N)O', 'C(=O)([C@@H]([C@](CCO)(CO)O)N)O[H]', 'C(=O)([C@H]([C@](CCO)(CO[H])O)N)O', 'C(=O)([C@H]([C@](CCO)(CO)O)N)O[H]', 'C(=O)([C@@H]([C@](CCO)(CO[H])O)N)O', 'C(=O)([C@@H]([C@@](CCO[H])(CO)O)N)O', 'C(=O)([C@H]([C@@](CCO)(CO)O)N)O[H]', 'C(=O)([C@@H]([C@](CCO[H])(CO)O)N)O', 'C(=O)([C@@H]([C@@](CCO)(CO)O)N)O[H]', 'C(=O)([C@H]([C@@](CCO)(CO[H])O)N)O', 'C(=O)([C@H]([C@](CCO[H])(CO)O)N)O', 'C(=O)([C@H]([C@@](CCO[H])(CO)O)N)O', 'C(=O)([C@@H]([C@@](CCO)(CO)O[H])N)O', 'C(=O)([C@@H]([C@@](CCO)(CO[H])O)N)O', 'C(=O)([C@H]([C@@](CCO)(CO)O[H])N)O'}
3	NXQTXMVQLQWSEF	C(C(C(C(C=O)O)O)N)(O)=O	{'C(=O)[C@H]([C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@H]([C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H]([C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@H]([C@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H]([C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H]([C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H]([C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@H]([C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H]([C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H]([C@@H]([C@@H](C(=O)O)N)O[H])O'}
3	ZZAYGXUFOOUVHT	C(C(C(C)(CO)O)N)(O)=O	{'C(=O)([C@@H]([C@](C)(CO)O[H])N)O', 'C(=O)([C@H]([C@](C)(CO[H])O)N)O', 'C(=O)([C@@H]([C@@](C)(CO)O)N([H])[H])O', 'C(=O)([C@H]([C@](C)(CO)O)N([H])[H])O', 'C(=O)([C@H]([C@](C)(CO)O[H])N)O', 'C(=O)([C@@H]([C@](C)(CO[H])O)N)O', 'C(=O)([C@@H]([C@@](C)(CO)O)N)O[H]', 'C(=O)([C@H]([C@@](C)(CO)O)N)O[H]', 'C(=O)([C@H]([C@@](C)(CO)O[H])N)O', 'C(=O)([C@H]([C@@](C)(CO)O)N([H])[H])O', 'C(=O)([C@@H]([C@@](C)(CO[H])O)N)O', 'C(=O)([C@@H]([C@](C)(CO)O)N([H])[H])O', 'C(=O)([C@@H]([C@@](C)(CO)O[H])N)O', 'C(=O)([C@@H]([C@](C)(CO)O)N)O[H]', 'C(=O)([C@H]([C@](C)(CO)O)N)O[H]', 'C(=O)([C@H]([C@@](C)(CO[H])O)N)O'}
3	KSXOKQNWDARGRF	C(CC(C(C(C(O)=O)N)O)O)=O	{'C(=O)C[C@H]([C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@@H]([C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)C[C@H]([C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)C[C@@H]([C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)C[C@H]([C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@H]([C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)C[C@H]([C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)C[C@H]([C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)C[C@@H]([C@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)C[C@@H]([C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)C[C@H]([C@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)C[C@@H]([C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)C[C@H]([C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)C[C@H]([C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](C(=O)O[H])N)O)O'}
3	HLQIKZCIZNNSLR	C(C(C(CC(C=O)O)O)N)(O)=O	{'C(=O)[C@@H](C[C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H](C[C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H](C[C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H](C[C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H](C[C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H](C[C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H](C[C@@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@H](C[C@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@H](C[C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H](C[C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H](C[C@H]([C@H](C(=O)O[H])N)O)O', 'C(=O)[C@@H](C[C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)[C@H](C[C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@H](C[C@H]([C@@H](C(=O)O[H])N)O)O', 'C(=O)[C@H](C[C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)[C@H](C[C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)[C@H](C[C@@H]([C@H](C(=O)O)N)O[H])O'}
3	AYFVYJQAPQTCCC	C(C(C(C)O)N)(O)=O	{'C(=O)([C@@H]([C@@H](C)O)N)O[H]', 'C(=O)([C@H]([C@@H](C)O[H])N)O', 'C(=O)([C@@H]([C@@H](C)O[H])N)O', 'C(=O)([C@@H]([C@H](C)O)N)O[H]', 'C(=O)([C@@H]([C@H](C)O[H])N)O', 'C(=O)([C@@H]([C@H](C)O)N([H])[H])O', 'C(=O)([C@H]([C@H](C)O)N([H])[H])O', 'C(=O)([C@H]([C@@H](C)O)N)O[H]', 'C(=O)([C@H]([C@H](C)O)N)O[H]', 'C(=O)([C@H]([C@@H](C)O)N([H])[H])O', 'C(=O)([C@@H]([C@@H](C)O)N([H])[H])O', 'C(=O)([C@H]([C@H](C)O[H])N)O'}
3	UTGMNGDCGZXFJK	C(C(C(CNC)O)N)(O)=O	{'C(=O)([C@@H]([C@H](CNC)O)N([H])[H])O', 'C(=O)([C@@H]([C@@H](CNC)O)N([H])[H])O', 'C(=O)([C@H]([C@@H](CNC)O)N([H])[H])O', 'C(=O)([C@H]([C@@H](CNC)O[H])N)O', 'C(=O)([C@H]([C@@H](CNC)O)N)O[H]', 'C(=O)([C@@H]([C@H](CNC)O)N)O[H]', 'C(=O)([C@@H]([C@@H](CNC)O[H])N)O', 'C(=O)([C@H]([C@H](CNC)O[H])N)O', 'C(=O)([C@@H]([C@@H](CNC)O)N)O[H]', 'C(=O)([C@H]([C@H](CNC)O)N)O[H]', 'C(=O)([C@@H]([C@H](CNC)O[H])N)O', 'C(=O)([C@H]([C@H](CNC)O)N([H])[H])O'}
3	ITNGKQLAUYSKRS	C(C(C(CNCC(O)=O)O)N)(O)=O	{'C(=O)(CNC[C@@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)(CNC[C@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)([C@H]([C@H](CNCC(=O)O)O)N)O[H]', 'C(=O)(CNC[C@@H]([C@H](C(=O)O)N)O[H])O', 'C(=O)(CNC[C@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)([C@@H]([C@@H](CNCC(=O)O)O)N)O[H]', 'C(=O)(CNC[C@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)([C@@H]([C@H](CNCC(=O)O)O)N)O[H]', 'C(=O)(CNC[C@@H]([C@@H](C(=O)O)N)O)O[H]', 'C(=O)(CNC[C@H]([C@@H](C(=O)O)N)O[H])O', 'C(=O)(CNC[C@@H]([C@H](C(=O)O)N)O)O[H]', 'C(=O)([C@H]([C@@H](CNCC(=O)O)O)N)O[H]'}
3	TXIVWMLJMZFCNJ	C(C(C(CO)O)(CC=O)O)=O	{'C(=O)C[C@@](C=O)([C@H](CO)O[H])O', 'C(=O)C[C@](C=O)([C@H](CO[H])O)O', 'C(=O)C[C@@](C=O)([C@@H](CO)O)O[H]', 'C(=O)C[C@@](C=O)([C@@H](CO)O[H])O', 'C(=O)C[C@](C=O)([C@@H](CO)O)O[H]', 'C(=O)C[C@@](C=O)([C@H](CO)O)O[H]', 'C(=O)C[C@](C=O)([C@H](CO)O[H])O', 'C(=O)C[C@](C=O)([C@H](CO)O)O[H]', 'C(=O)C[C@@](C=O)([C@H](CO[H])O)O', 'C(=O)C[C@@](C=O)([C@@H](CO[H])O)O', 'C(=O)C[C@](C=O)([C@@H](CO[H])O)O', 'C(=O)C[C@](C=O)([C@@H](CO)O[H])O'}
3	RRADNGBQFCKXCM	C(C(C=CC(CO)=O)(CO)O)=O	{'C(=C\\[C@@](C=O)(CO)O)/C(=O)CO[H]', 'C(=C\\[C@@](C=O)(CO)O)\\C(=O)CO[H]', 'C(=C\\[C@@](C=O)(CO)O[H])/C(=O)CO', 'C(=C\\[C@@](C=O)(CO)O[H])\\C(=O)CO', 'C(=C\\[C@](C=O)(CO)O)\\C(=O)CO[H]', 'C(=C\\[C@](C=O)(CO[H])O)\\C(=O)CO', 'C(=C\\[C@](C=O)(CO)O[H])\\C(=O)CO', 'C(=C\\[C@](C=O)(CO)O[H])/C(=O)CO', 'C(=C\\[C@@](C=O)(CO[H])O)/C(=O)CO', 'C(=C\\[C@](C=O)(CO)O)/C(=O)CO[H]', 'C(=C\\[C@@](C=O)(CO[H])O)\\C(=O)CO', 'C(=C\\[C@](C=O)(CO[H])O)/C(=O)CO'}
3	KQIGMPWTAHJUMN	C(C(CN)O)O	{'C([C@H](CO)O)N([H])[H]', 'C([C@@H](CO)O[H])N', 'C([C@@H](CN)O)O[H]', 'C([C@@H](CO)O)N([H])[H]', 'C([C@H](CN)O)O[H]', 'C([C@H](CO)O[H])N'}
