Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
4241_0,25.738688826170915,4.228562841749151,True,False,False
4242_0,-22.48385562330793,4.40009435788637,True,True,True
4244_0,-22.48385562330793,4.40009435788637,True,True,True
4245_0,-12.507344757930696,4.013407421424237,True,True,True
4246_0,-14.843984840233361,3.9699365018331187,True,True,True
4247_0,-14.843984840233475,3.9699365018331183,True,True,True
4248_0,-12.842542678724612,3.9924547894883906,True,True,True
4249_0,-14.84698834634537,3.969936501833119,True,True,True
4250_0,-14.843984840233361,3.9699365018331187,True,True,True
4251_0,-14.843984840233361,3.9699365018331187,True,True,True
4252_0,-14.843985594033825,3.9699365018331187,True,True,True
4253_0,-14.843985594033825,3.9699365018331187,True,True,True
4254_0,-14.843984840233304,3.969936501833119,True,True,True
4255_0,-12.842542678724556,3.9924547894883906,True,True,True
4256_0,-14.843984840233304,3.969936501833119,True,True,True
4257_0,-14.843984840233304,3.969936501833119,True,True,True
4258_0,-14.843986454189121,3.969936501833119,True,True,True
4259_0,-14.843992049500969,3.969936501833119,True,True,True
4260_0,-14.843984840233304,3.969936501833119,True,True,True
4261_0,-14.843984840233418,3.9699365018331187,True,True,True
4262_0,-14.843984840233418,3.9699365018331187,True,True,True
4263_0,-11.592155143482387,4.186228119864319,True,True,True
4264_0,-11.592155143482387,4.186228119864319,True,True,True
4265_0,-14.84398484023339,3.9699365018331187,True,True,True
4266_0,-12.842542678724527,3.9924547894883906,True,True,True
4267_0,-14.843984840233361,3.9699365018331187,True,True,True
4268_0,-14.843984840233361,3.9699365018331187,True,True,True
4269_0,-14.84698834634537,3.969936501833119,True,True,True
4270_0,-14.84698834634537,3.969936501833119,True,True,True
4271_0,-14.843986454189121,3.969936501833119,True,True,True
4272_0,-14.843984840233304,3.969936501833119,True,True,True
4273_0,-12.842542678724556,3.9924547894883906,True,True,True
4274_0,-12.842542678724556,3.9924547894883906,True,True,True
4275_0,-12.507344757930639,4.013407421424236,True,True,True
4276_0,-14.843984840233304,3.969936501833119,True,True,True
4277_0,-14.843984840233418,3.9699365018331187,True,True,True
4278_0,-28.022477133999132,4.334395397424736,True,True,True
4279_0,-28.022477133999132,4.3343953974247365,True,True,True
4280_0,-28.022477133999132,4.3343953974247365,True,True,True
4281_0,-28.022477133998905,4.334395397424736,True,True,True
4282_0,-28.022477133998905,4.334395397424736,True,True,True
4283_0,25.73868882617097,4.228562841749151,True,False,False
4284_0,25.73868882617097,4.228562841749151,True,False,False
4285_0,25.73868882617097,4.228562841749151,True,False,False
4286_0,25.73868882617097,4.228562841749151,True,False,False
4287_0,25.73868882617097,4.228562841749152,True,False,False
4288_0,28.263726573106226,4.330027822306443,True,False,False
4289_0,25.73868882617097,4.228562841749151,True,False,False
4290_0,25.73868882617097,4.228562841749151,True,False,False
4291_0,25.73868882617097,4.228562841749151,True,False,False
4292_0,25.73868882617097,4.228562841749151,True,False,False
4293_0,30.60036665540889,4.307228040090728,True,False,False
4294_0,25.73868882617097,4.228562841749152,True,False,False
4295_0,-25.73868882617103,4.228562841749151,True,True,True
4295_1,-25.73868882617103,4.228562841749151,True,True,True
4296_0,-25.73868882617103,4.228562841749151,True,True,True
4297_0,-25.73868882617103,4.228562841749151,True,True,True
4297_1,-25.73868882617103,4.228562841749151,True,True,True
4298_0,-25.73868882617103,4.228562841749151,True,True,True
4299_0,-25.73868882617103,4.228562841749151,True,True,True
4299_1,-25.73868882617103,4.228562841749151,True,True,True
4300_0,-25.73868882617103,4.228562841749151,True,True,True
4300_1,-25.73868882617103,4.228562841749151,True,True,True
4301_0,-30.600366655408948,4.307228040090728,True,True,True
4301_1,-30.600366655408948,4.307228040090728,True,True,True
4302_0,-28.263726573106283,4.330027822306443,True,True,True
4303_0,-25.73868882617103,4.228562841749151,True,True,True
4304_0,-25.73868882617103,4.228562841749151,True,True,True
4304_1,-25.73868882617103,4.228562841749151,True,True,True
4305_0,-25.73868882617103,4.228562841749152,True,True,True
4306_0,-25.73868882617103,4.228562841749152,True,True,True
4306_1,-25.73868882617103,4.228562841749152,True,True,True
4308_0,-72.42237671994747,4.713529172438219,True,True,True
4310_0,-69.91859506751791,4.764448570947492,True,True,True
4311_0,-83.0970873612834,4.950534916122379,True,True,True
4312_0,-85.94861260347699,5.414680348940081,True,True,True
4313_0,-85.94861260347699,5.414680348940081,True,True,True
4314_0,-69.72107160832661,4.424146199011449,True,True,True
4316_0,-70.06881519809065,4.650781939226681,True,True,True
4317_0,-63.34193817452069,4.621368901678383,True,True,True
4319_0,-70.06881519809065,4.650781939226681,True,True,True
4320_0,-63.34193817452069,4.621368901678383,True,True,True
4322_0,-18.488014273479507,4.235279293172212,True,True,True
4324_0,-32.32039737887021,2.9998942193514497,True,True,True
4326_0,-18.488014273479394,4.235279293172213,True,True,True
4328_0,-18.488014273479394,4.235279293172213,True,True,True
4330_0,-18.488004782409575,4.235279293172212,True,True,True
4332_0,-18.48803156727297,4.235279293172213,True,True,True
4334_0,-18.488031567272913,4.235279293172212,True,True,True
4335_0,-11.761154543703128,4.1793632664907845,True,True,True
4337_0,-11.761154543703128,4.1793632664907845,True,True,True
4339_0,-18.487997061698024,4.235279293172213,True,True,True
4341_0,-18.485028061160847,4.235279293172213,True,True,True
4343_0,-32.32038788780028,2.9998942193514497,True,True,True
4345_0,-25.593531789179394,3.038132590546732,True,True,True
4347_0,-32.320414672663674,2.99989421935145,True,True,True
4349_0,-32.32041467266362,2.99989421935145,True,True,True
4351_0,-25.593428534327984,3.0381325905467325,True,True,True
4352_0,-25.593537649093832,3.038132590546733,True,True,True
4354_0,-25.593537649093776,3.038132590546733,True,True,True
4356_0,-32.320380167088786,2.99989421935145,True,True,True
4358_0,-32.317411166551835,2.9998942193514506,True,True,True
4360_0,336.9116938721598,100000.00015568742,False,False,False
4362_0,-32.320414672663674,2.9998942193514497,True,True,True
4364_0,-25.593537649093662,3.0381325905467325,True,True,True
4366_0,-32.320414672663674,2.9998942193514497,True,True,True
4368_0,-25.593537649093776,3.038132590546733,True,True,True
4369_0,-25.593537649093662,3.0381325905467325,True,True,True
4371_0,-32.320414672663674,2.99989421935145,True,True,True
4373_0,-25.593537649093776,3.038132590546733,True,True,True
4375_0,-25.593537649093776,3.0381325905467325,True,True,True
4377_0,-23.66649598253798,3.7489997313964687,True,True,True
4378_0,-23.66649598253798,3.7489997313964687,True,True,True
