Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
381_0,-2.0015110087642825,0.46843488369744124,True,True,True
382_0,-2.0015249341370236,0.4684348836974412,True,True,True
383_0,2.178034142106867,2.230014295891439,True,False,False
384_0,2.0014766670836934,0.46843488369744113,True,False,False
385_0,0.0,0.0,True,False,False
386_0,-2.0014421615088622,0.4684348836974412,True,True,True
387_0,2.0014421615088622,0.4684348836974412,True,False,False
389_0,55.265955031158114,7.846958154036848,True,False,False
391_0,57.26739620028172,7.84760148233181,True,False,False
393_0,-68.79080367034055,2.1230413805936985,True,True,True
395_0,-68.79083442357285,2.123041380593698,True,True,True
396_0,-65.76717433471887,2.6325662290825664,True,True,True
398_0,-68.79080367034055,2.1230413805936985,True,True,True
400_0,-68.79080367034078,2.1230413805936985,True,True,True
402_0,-68.79080367034055,2.1230413805936985,True,True,True
404_0,-68.79080367034055,2.1230413805936985,True,True,True
405_0,-68.79080367034078,2.1230413805936985,True,True,True
407_0,-67.14819166644133,2.535856580912888,True,True,True
409_0,-68.79080367034078,2.123041380593698,True,True,True
410_0,-68.79080367034067,2.1230413805936985,True,True,True
412_0,-68.79080367034067,2.1230413805936985,True,True,True
413_0,-68.79080367034078,2.123041380593698,True,True,True
415_0,-11.523431034658245,8.11266073326322,True,True,False
417_0,-69.23256953001001,1.9717783723696565,True,True,True
418_0,-74.00825181339184,3.4527678450068495,True,True,True
419_0,288.49699389316856,100000.00013416224,False,False,False
421_0,-70.26111860356276,3.8306702569879625,True,True,True
423_0,288.49699389316856,100000.00013416224,False,False,False
425_0,288.4969938931683,100000.00013416224,False,False,False
427_0,288.49699389316845,100000.00013416224,False,False,False
429_0,288.49699389316856,100000.00013416224,False,False,False
431_0,-83.69222883866271,5.52060340743673,True,True,True
433_0,-66.76983847201822,3.850566956329006,True,True,True
435_0,-74.00812851651673,3.4527678450068495,True,True,True
437_0,-74.00821568763405,3.4527678450068495,True,True,True
439_0,-74.00843092259515,3.4527678450068495,True,True,True
441_0,-74.00837872020293,3.4527678450068495,True,True,True
443_0,-16.740859219919713,8.592187053476184,True,True,False
445_0,-85.59138946766748,3.512521424427648,True,True,True
447_0,-7.873275978769357,1.6592820463578148,True,True,True
447_1,-7.873275978769357,1.6592820463578148,True,True,True
449_0,-7.704122302154133,1.0089001392175116,True,True,True
449_1,-7.704122302154133,1.0089001392175116,True,True,True
451_0,354.8010661197635,100000.00008450064,False,False,False
451_1,354.8010661197635,100000.00008450064,False,False,False
453_0,354.80107423769624,100000.00008450064,False,False,False
453_1,354.80107423769624,100000.00008450064,False,False,False
455_0,49.56324261281691,7.786482642668204,True,False,False
455_1,49.56324261281691,7.786482642668204,True,False,False
457_0,359.6202204728729,100000.00011171526,False,False,False
457_1,359.6202204728729,100000.00011171526,False,False,False
459_0,54.38239696592632,8.08774628565335,True,False,False
459_1,54.38239696592632,8.08774628565335,True,False,False
461_0,-7.704122302154133,1.0089001392175116,True,True,True
461_1,-7.704122302154133,1.0089001392175116,True,True,True
463_0,-1.4189636423189995,2.110730699325506,True,True,False
463_1,-1.4189636423189995,2.110730699325506,True,True,False
465_0,-6.06150872103683,1.8092514714994912,True,True,True
465_1,-6.06150872103683,1.8092514714994912,True,True,True
467_0,-7.873241473194639,1.6592820463578148,True,True,True
467_1,-7.873241473194639,1.6592820463578148,True,True,True
469_0,354.80106611976356,100000.00008450064,False,False,False
469_1,354.80106611976356,100000.00008450064,False,False,False
471_0,361.08622477959847,100000.00009934124,False,False,False
471_1,361.08622477959847,100000.00009934124,False,False,False
473_0,356.44367970088075,100000.00009550841,False,False,False
473_1,356.44367970088075,100000.00009550841,False,False,False
475_0,354.6319469487229,100000.0000920112,False,False,False
475_1,354.6319469487229,100000.0000920112,False,False,False
477_0,354.6319550666557,100000.0000920112,False,False,False
477_1,354.6319550666557,100000.0000920112,False,False,False
479_0,49.56324261281702,7.786482642668204,True,False,False
479_1,49.56324261281702,7.786482642668204,True,False,False
481_0,55.84840127265193,7.955368714488624,True,False,False
481_1,55.84840127265193,7.955368714488624,True,False,False
483_0,51.20585619393421,7.951042280673617,True,False,False
483_1,51.20585619393421,7.951042280673617,True,False,False
485_0,49.3941234417764,7.920664812438186,True,False,False
485_1,49.3941234417764,7.920664812438186,True,False,False
487_0,-7.704139513935502,1.0089001392175116,True,True,True
487_1,-7.704139513935502,1.0089001392175116,True,True,True
489_0,-2.8849851608262043,2.630350120851888,True,True,False
489_1,-2.8849851608262043,2.630350120851888,True,True,False
490_0,354.80108341355697,100000.00008450064,False,False,False
490_1,354.80108341355697,100000.00008450064,False,False,False
492_0,-7.704139513935388,1.0089001392175116,True,True,True
492_1,-7.704139513935388,1.0089001392175116,True,True,True
494_0,-1.4189808541004822,2.110730699325506,True,True,False
494_1,-1.4189808541004822,2.110730699325506,True,True,False
496_0,-6.061525932818199,1.8092514714994912,True,True,True
496_1,-6.061525932818199,1.8092514714994912,True,True,True
498_0,-3.061594435217671,1.4955318154526003,True,True,True
498_1,-3.061594435217671,1.4955318154526003,True,True,True
500_0,-7.704139513935502,1.0089001392175114,True,True,True
500_1,-7.704139513935502,1.0089001392175114,True,True,True
502_0,-7.704139513935388,1.0089001392175116,True,True,True
502_1,-7.704139513935388,1.0089001392175116,True,True,True
504_0,-7.704139513935388,1.0089001392175116,True,True,True
504_1,-7.704139513935388,1.0089001392175116,True,True,True
