Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G6	C(C(CC(CO)(CC)O)O)=O	GMQSKHIFJHIRGD	49.6403	-0.9339	-0.576	4	3	77.76	-6.2213	4	170.08	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.104225234979027
G6	C(C(C)O)(C(CO)(CC)O)=O	JAZNLVHUGRQDAE	81.2783	-0.8479	-0.52	4	3	77.76	0.38272	4	171.04	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10767678054498445
G6	C(C(CC)O)(C(CO)(C)O)=O	BOUCSLGOZQZSJM	436.717	-0.8479	-0.52	4	3	77.76	-3.1124	4	169.88	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10767678054498478
G6	C(C(C(C)C(CO)(C)O)O)=O	FBGVXSRTHRKGDW	1326.75	-1.17	-0.466	4	3	77.76	-3.2459	4	163.66	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.0008015640126615431
G6	C(C(C=C)(CC(C=O)O)O)(O)=O	ZDXYTULQRJLTGN	64.7241	-1.469	-0.497	5	3	94.83	-7.321	5	165.54	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.0856951345445934
G6	C(C(C(C(C)O)=O)(C=C)O)(O)=O	UOCHXNUYNFQHFY	87.2601	-1.383	-0.441	5	3	94.83	-5.1189	5	168.47	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08914668011055141
G6	C(C(CC(C(CC)O)O)O)=O	SKOQZYODXDYFSI	419.646	-0.9552	-0.845	4	3	77.76	-4.497	4	170.09	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10303855665528158
G6	C(C(CC(CCCO)O)O)=O	KWFKGJLXSWLCPC	46.7235	-0.8601	-0.737	4	3	77.76	-9.085	4	170.56	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10077368941306923
G6	C(C(CCCO)O)(C(C)O)=O	SUAWADUBPDDCIT	52.3126	-0.7741	-0.681	4	3	77.76	-5.4775	4	168.95	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902678
G6	C(C(C)C(C(C(C)O)=O)O)(O)=O	PDPBBXAZVYZXMZ	345.277	-1.3598	-0.553	5	3	94.83	0.78755	5	169.44	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.16174002060670437
G6	C(C(C(C(C)C(C)O)O)=O)(O)=O	HKESMNHRLNWLPV	410.077	-1.3598	-0.553	5	3	94.83	-6.9336	5	170.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.16174002060670437
G6	C1(C(C(C(C)O)OC(C1)O)O)=O	ROYNGWDPJDLWCH	361.374	-1.2657	-0.577	5	3	86.99	0.3517	5	166.81	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613291
G6	C(C(CC(CC(C)O)O)O)=O	IFNVVBOWOIVOFA	1124.31	-0.9552	-0.845	4	3	77.76	-6.7445	4	160.5	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10303855665528192
G6	C(C(CC(C)O)O)(C(C)O)=O	IFUMOXHTEXXYQQ	795.602	-0.8692	-0.789	4	3	77.76	-1.9795	4	167.89	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10649010222123947
G6	C(CC(CC(C(C)=O)O)O)(O)=O	WWIQLUNHAZCKAG	2.26677	-1.1237	-0.663	5	3	94.83	1.9195	5	172.31	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26516369157306985
G6	C(CC(C(C(CC)O)=O)O)(O)=O	QXJSLYCFUOEQNQ	10.7211	-1.1237	-0.663	5	3	94.83	0.37163	5	171.9	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2651636915730702
G6	C(CC(C(C)C(C=O)O)O)(O)=O	DJXYTXKXVWNJFU	8.58949	-1.4458	-0.609	5	3	94.83	-0.15391	5	172.84	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.1582884750407467
G6	C(C(C(C(C)(CCO)O)=O)O)=O	IPWCUUYGYRGYHO	65.2232	-1.9869	-0.228	5	3	94.83	-3.7781	5	173.52	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(C(CO)O)(C(C(C)=O)CO)=O	LZHHIWCIFRCIQA	23.0246	-1.9681	-0.115	5	3	94.83	-0.58056	5	170.5	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G6	C(C(CO)(CC(C=O)O)O)=O	NHQWKOMFPWCOQG	60.9115	-2.5273	-0.014	5	3	94.83	-6.5149	5	154.25	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G6	C(C(CO)O)(CC(C(C)O)=O)=O	YSRSNNYPTZYUAF	422.417	-1.8271	-0.333	5	3	94.83	-5.7298	5	172.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(C)(C(CC(C(CO)=O)O)O)=O	FXJGTGCXPONACF	68.1968	-1.8271	-0.333	5	3	94.83	2.3793	5	170.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G6	C(C(CO)(CC(C(C)=O)O)O)=O	SNBMJOLJUACPTN	67.6465	-1.9869	-0.228	5	3	94.83	-5.1093	5	172.56	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4122071290998731
G6	C(C(C(C(CO)(CC)O)=O)O)=O	KJOACLUFUKZQTO	83.3883	-1.9869	-0.228	5	3	94.83	-1.1598	5	172.87	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(CC)(C(C(C(CO)O)=O)O)=O	KRVDABDTOTXJFP	447.114	-1.8271	-0.333	5	3	94.83	1.9472	5	170.49	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(C(CC)O)(C(C(CO)=O)O)=O	WKRHZBAHPOOCOC	77.0212	-1.8271	-0.333	5	3	94.83	-0.026054	5	171.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(C(C(C(CC)O)=O)(CO)O)=O	ZTRRTXCQIOBRGX	80.987	-1.9869	-0.228	5	3	94.83	-2.9898	5	172.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G6	C(C(CO)O)(C(C(CO)=O)C)=O	JPDAFYLQHDWUSM	51.6439	-1.9681	-0.115	5	3	94.83	-0.071815	5	172.32	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084515
G6	C(C(C(C)C(C(CO)=O)O)O)=O	QXMLAKSSQGUPEA	67.5232	-2.1492	-0.279	5	3	94.83	0.26715	5	173.55	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G6	C(C(CO)(C(C)C(C=O)O)O)=O	MPYCKSASXCNGTI	752.003	-2.309	-0.174	5	3	94.83	-0.88626	5	165.37	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G6	C(C(C(C(CCCO)O)=O)O)=O	MTXOYEUJHQWCJH	59.4009	-1.9131	-0.389	5	3	94.83	-6.8527	5	173.59	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41565867466583156
G6	C(C(C(C(CO)O)=O)CCO)=O	ARMPTADBTNVOGR	29.0856	-2.0541	-0.171	5	3	94.83	-4.6358	5	175.66	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.52134721287441
G6	C(C(C)C(C(CO)=O)O)(O)=O	NVHHGEPAPUEAIR	11.382	-1.7191	-0.175	5	3	94.83	2.7931	5	151.72	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.21917327160076303
G6	C(C(C(C(CO)C)O)=O)(O)=O	MKFGDNGPPXZQKH	50.8301	-1.7191	-0.175	5	3	94.83	-8.6617	5	151.43	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.21917327160076325
G6	C1(C(C(CO)OC(C1)O)O)=O	PVKLTCFYNBLGMN	24.544	-1.625	-0.199	5	3	86.99	0.87833	5	147.27	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G6	C(C(CCO)O)(C(C(C)=O)O)=O	WWWAPRLNLPZANQ	59.5931	-1.8271	-0.333	5	3	94.83	-1.4465	5	172.98	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(C)(C(CC(CCO)O)O)=O	FRXBFNBBKLEHEI	30.0302	-0.7741	-0.681	4	3	77.76	-0.77287	4	169.23	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902722
G6	C(C(CCO)O)(C(CC)O)=O	IZFGSUIOMXQTOS	47.304	-0.7741	-0.681	4	3	77.76	-2.2722	4	169.92	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902678
G6	C(C(C(C)C(CCO)O)O)=O	RGIKCKPZKOBMFG	33.6415	-1.0962	-0.627	4	3	77.76	-2.9228	4	170.16	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.002649981553296453
G6	C(C(C(C=O)O)O)(C(CC)O)=O	QUHHRICOJXFTRD	454.107	-2.0082	-0.497	5	3	94.83	-3.3797	5	171.74	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G6	C(C(C(C(C)C(C=O)O)O)O)=O	WPLYNUCVARZAOO	67.3828	-2.3303	-0.443	5	3	94.83	-1.9125	5	171.41	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5202690239559423
G6	C(C(C(C(CO)O)=O)(C)O)=O	ZOHAVORAUGWZSO	77.1155	-2.4413	0.042	5	3	94.83	-2.2893	5	154.4	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651288
G6	C(C(CO)O)(C(C)(CCO)O)=O	GBAQGAUYFCGOSR	68.8664	-1.7746	-0.013	5	4	97.99	-1.5069	5	178.75	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493875
G6	C(C(C(C(C)(CCO)O)O)O)=O	HETVNTQKPCRKOG	69.1879	-1.9557	-0.177	5	4	97.99	-3.846	5	179.83	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.553290054273133
G6	C(C(CO)O)(C(CO)(C)O)=O	RDCRCZPYRNNHBY	86.735	-2.229	0.257	5	4	97.99	-2.0342	5	159.36	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9307518009146429
G6	C(C(CC(CO)(CO)O)O)=O	KGXYXIMSHNNPIT	76.6385	-2.315	0.201	5	4	97.99	-7.9649	5	161.27	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806009
G6	C(C(C)O)(C(CO)(CO)O)=O	ZPDKXZPDSLRJGW	84.6669	-2.229	0.257	5	4	97.99	-1.8596	5	161.03	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9307518009146432
G6	C(C(CO)O)(C(C)(C(C)O)O)=O	RCVNGWKRRDBPKJ	420.907	-1.8697	-0.121	5	4	97.99	1.827	5	181.17	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5498385087071751
G6	C(C)(C(CC(CO)(CO)O)O)=O	ACUMHYFWJCPVLR	69.6817	-1.7746	-0.013	5	4	97.99	-3.2692	5	178.23	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493877
G6	C(C(CO)O)(C(CO)(CC)O)=O	BNMUKHWKRHSIRJ	90.9732	-1.7746	-0.013	5	4	97.99	1.0841	5	179.14	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493877
G6	C(C(CC)O)(C(CO)(CO)O)=O	AFWYTPOJUGIEJT	92.9752	-1.7746	-0.013	5	4	97.99	-2.176	5	178.63	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.552103375949388
G6	C(C(C(C)C(CO)(CO)O)O)=O	RVZHTGBSYZPMFD	1027.94	-2.0967	0.041	5	4	97.99	-2.3363	5	171.07	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.658978592481711
G6	C(C(C(C(C=C)O)O)O)=O	WQQZDGCRNHAIIP	64.9406	-1.5951	-0.514	4	3	77.76	-7.4725	4	146.91	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45507842533845067
G6	C(C(C(C(C(CC)O)O)O)O)=O	ICRUBGXMNLFOTH	467.472	-1.977	-0.446	5	4	97.99	-3.9196	5	177.49	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5544767325968786
G6	C(C(CCCO)O)(C(CO)O)=O	NZCJSGJTTSPSHQ	62.258	-1.7008	-0.174	5	4	97.99	-4.5535	5	178.33	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.555554921515346
G6	C(C(C(C(CCCO)O)O)O)=O	SLSCNDHHHPCABL	72.8668	-1.8819	-0.338	5	4	97.99	-9.3642	5	180.13	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5567415998390911
G6	C(C(C(CO)=O)(C=CC)O)(O)=O	BAWGOUKHVLDRNO	123.984	-1.3546	-0.166	5	3	94.83	-1.1719	5	165.94	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.09033335843429671
G6	C(C(C(CO)=O)(CC=C)O)(O)=O	ADLXBIPKTNFPEJ	71.2487	-1.2879	-0.333	5	3	94.83	-2.2269	5	169.16	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08688181286833871
G6	C(CO)(C(CC(C(O)=O)=C)O)=O	CXBWOGAXBNOJBL	35.3921	-1.0621	-0.348	5	3	94.83	-3.7453	5	163.7	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08688181286833871
G6	C(CO)(C(C=C(C(O)=O)C)O)=O	BLDKSAPAZNTWQQ	27.8105	-1.1288	-0.181	5	3	94.83	2.1042	5	163.3	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.09033335843429671
G6	C(C(C)(CC(C=O)O)O)(O)=O	PUJKYDSEIJLNGJ	42.8092	-1.7379	-0.288	5	3	94.83	-1.9524	5	152.76	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11348473339218465
G6	C(C(C(C(CC)O)=O)(C)O)(O)=O	VFOOADOMKFGVQT	758.684	-1.1975	-0.502	5	3	94.83	-0.11317	5	174.29	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.268615237139028
G6	C(C(C)(C(C)C(C=O)O)O)(O)=O	APBOCYDLIPPXSC	379.076	-1.5196	-0.448	5	3	94.83	1.6196	5	172.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.1617400206067047
G6	C(CCO)(C(C(C(C)O)=O)O)=O	RHMPGKGZGYYKEJ	58.0786	-1.8271	-0.333	5	3	94.83	-2.1182	5	172.71	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(C)=CC(C(C(CO)O)O)=O	PFIIIAQMOWDEIX	837.352	-1.0263	-0.453	4	3	77.76	-1.6896	4	157.92	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07179177648349208
G6	C(C(C(CO)O)O)(CC=C)=O	ZMNTWLKDGFQPDP	858.341	-0.9596	-0.62	4	3	77.76	-2.3729	4	158.2	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07524332204945008
G6	C(C(C(C(C=CC)=O)O)O)(O)=O	JSRAMMZBNJFQDW	720.945	-1.3759	-0.435	5	3	94.83	-0.24833	5		174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08914668011055141
G6	C(C(C(C(CC=C)=O)O)O)(O)=O	UPJXHWGLYBEVMB	447.211	-1.3092	-0.602	5	3	94.83	-0.8913	5	167.26	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.0856951345445934
G6	C1(C(C(C(O)OC(C)C1)O)O)=O	VZCKYZAAOIHUOA	50.77	-1.2084	-0.577	5	3	86.99	2.1479	5	164.07	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2793965994953711
G6	C(CO)(C(C(C(O)=O)=C)CO)=O	JJGCYDSYAKMNLQ	9.23552	-1.2031	-0.13	5	3	94.83	-3.6803	5	166.31	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.01880672534023966
G6	C(C(CO)O)(C(C=C)CO)=O	AFJVNSJMZTVRFS	75.1875	-1.1006	-0.402	4	3	77.76	-2.7102	4	163.65	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.18093186025802802
G6	C=C(C(O)=O)C(C(CO)O)=O	MINKVESIHXCTEA	266.17	-1.5165	-0.078	5	3	94.83	-5.2444	5	138.68	160.037173356	C6H8O5	6	8	5	0.8333333333333334	1.3333333333333333	0.8333333333333334	0.2917666120969167
G6	C(CO)(C(CO)(CO)C(C)O)=O	DIQVLMMKYYGEEC	41.0042	-1.7304	0.137	5	4	97.99	-1.4183	5	177.18	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6577919141579657
G6	C(C)=C(C(C(CO)O)=O)CO	MUSFBTFDNOXGCQ	54.1589	-0.7792	-0.199	4	3	77.76	-0.72281	4	160.9	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07060509815974655
G6	C(C(C=C(CO)C(C)O)O)=O	RWGRPJHHNQQEPG	19.2939	-0.9603	-0.363	4	3	77.76	-3.6878	4	162.79	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07179177648349208
G6	C(C(C)O)=CC(C(CO)O)=O	HZVUWAZXTPYLPA	424.262	-1.0263	-0.453	4	3	77.76	0.62639	4	162.56	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07179177648349208
G6	C(C(CO)O)(C(C)CCO)=O	SCTHOQFUZVFLLP	47.2673	-0.9151	-0.463	4	3	77.76	-2.5909	4	173.55	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.00146330322955137
G6	C(C(C(C(C)CCO)O)O)=O	HXUNSBUPEBFVTQ	86.0623	-1.0962	-0.627	4	3	77.76	-5.4155	4	171.05	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.002649981553296453
G6	C(C(C(C(C)CCO)=O)O)(O)=O	IQGWWOVFWMRGLG	37.0996	-1.2647	-0.445	5	3	94.83	-3.125	5	172.28	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15947515336449222
G6	C(C(C(C(CO)O)=O)C=C)(O)=O	KJAIQGBJLHLICM	50.5715	-1.4502	-0.384	5	3	94.83	-3.7028	5	164.88	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.019993403663984964
G6	C(C)=C(C(C(CO)O)=O)C(O)=O	CSSJZWYPJKWFHX	31.4446	-1.1288	-0.181	5	3	94.83	-1.4451	5	162.43	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.09033335843429671
G6	C(C(C(C=CC(C)O)=O)O)(O)=O	YILWUWGWUOEFHE	414.688	-1.3759	-0.435	5	3	94.83	0.079847	5	164.98	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	-0.08914668011055141
G6	C(C(C)CC(O)=O)(C(CO)O)=O	QQOVFAYCLBOOCO	6.16627	-1.2647	-0.445	5	3	94.83	-1.9057	5	175.02	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.159475153364492
G6	C(C(C(C(C)O)=O)(CO)CO)=O	XSPLAZMLMAUVGW	19.9963	-1.9427	-0.078	5	3	94.83	-4.5251	5	173.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G6	C1(C(C(CO1)(C(C=C)O)O)O)=O	TYAMKROWUWJPKZ	87.5678	-1.7249	-0.364	5	3	86.99	-7.9195	5	161.37	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.46458156933201866
G6	C(C(C(CO)=O)(CO)CO)=O	KAOCEWTZJVIHHP	2.2476	-2.302	0.3	5	3	94.83	-3.145	5	155.14	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8988089595159193
G6	C(C(C1(C(CC(C1)O)O)O)O)=O	SKIVVENIIATCNK	83.7088	-2.2547	-0.371	5	4	97.99	-1.7431	5	167.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7399074798789814
G6	C(C(C)(C(CC(CO)=O)O)O)=O	AOWONIMOONNOBM	68.4197	-1.9869	-0.228	5	3	94.83	-3.2781	5	172.97	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G6	C(C(C)(C(C(C(C)=O)O)O)O)=O	IRYCKADKYXDLDV	439.212	-2.082	-0.336	5	3	94.83	-1.5525	5	171.83	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G6	C(C(C(C(C(C)O)O)=O)(C)O)=O	AYRWJXBCGTVREX	423.799	-2.082	-0.336	5	3	94.83	-2.8571	5	171.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G6	C(C(C)(C(C)(C(C=O)O)O)O)=O	SSLYZXRDIWCAPC	436.222	-2.2418	-0.231	5	3	94.83	-1.0557	5	171.31	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G6	C1(COC(C(C=C)O)(C1O)O)=O	IIXHNSPCJASJET	107.074	-1.3992	-0.385	5	3	86.99	-2.9158	5	163.65	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.46458156933201866
G6	C1(COC(C(C)O)(C1O)O)=O	JYJGUWRUERFSMI	93.5401	-1.6681	-0.176	5	3	86.99	1.0895	5	150.41	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G6	C1(C(C)OC(C(C)O)(C1O)O)=O	RRINIQAZXXWQGK	90.0323	-1.3434	-0.554	5	3	86.99	1.05	5	168.04	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G6	C(C(CO)O)(C(C(C)=O)(C)O)=O	KSDMTYSIKWCHMJ	429.273	-1.9009	-0.172	5	3	94.83	1.5558	5	173.76	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4087555835339156
G6	C(C(C(C(CO)O)=O)(CC)O)=O	YFPQIKAQBCVULI	78.3965	-1.9869	-0.228	5	3	94.83	-1.1735	5	174.02	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C1(COC(CO)(C1O)O)=O	HBVVBYOKMJQPDB	81.4039	-2.0274	0.202	5	3	86.99	1.1317	5	130.86	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	1.0446747294762646
G6	C1(C(C)OC(CO)(C1O)O)=O	OCYYBSZPXNLHRH	81.7574	-1.7027	-0.176	5	3	86.99	1.4243	5	150.15	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G6	C(C(C(CO)=O)(CC(C)O)O)=O	ZUWXMIKDKZBSHB	57.7777	-1.9869	-0.228	5	3	94.83	-4.4345	5	172.18	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G6	C(C(C(C(CO)CO)=O)O)=O	IJHJSPVSRDDOCM	30.8494	-2.5085	0.099	5	3	94.83	-3.5914	5	150.93	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8999956378396644
G6	C(CO)(C(C(C(C=O)=C)O)O)=O	IYKZIUJMOBRDFI	86.8023	-1.9466	-0.182	5	3	94.83	-3.7085	5	164.39	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5916756861283502
G6	C=C(C=O)C(C(C(CO)O)O)=O	ZAFMTZZOSXZYSN	84.2048	-1.9466	-0.182	5	3	94.83	-6.4596	5	163.56	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5916756861283502
G6	C=C(C(C(CO)O)=O)C(C)O	HCVTZQRMHKOQLQ	399.76	-0.8076	-0.474	4	3	77.76	-4.7632	4	163.19	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07179177648349208
G6	C(C(CO)O)(C(C=C)(CO)O)=O	KQIZGGVHBBQPED	103.771	-1.9601	0.048	5	4	97.99	-3.8583	5	174.41	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778639
G6	C(CO)(C(C=C)(CO)O)=O	PDRORZRPYUMUBN	92.8571	-1.3927	-0.081	4	3	77.76	-2.7523	4	146.28	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
